ProblemType:	SP-CARP
NumberNodes:	7983
NumberEdges:	8882
DepotNodeNumber:	458
NumberOfFractions:	1
NumberOfIntervalsForFraction	Paper	2	28	56
GRAPH
EdgeNumber	EdgeId	StartNodeNumber	EndNodeNumber	Cost	Demand_0	Bins_0	Demand_1	Bins_1
4768	9754	5013	1244	63	0	0	408	2
4769	9755	5013	5014	114	0	0	612	3
4770	9756	5013	2744	73	0	0	408	2
4771	9760	967	2723	177	0	0	0	0
4772	9761	1090	5016	164	0	0	0	0
4773	9762	5017	1283	43	118	1	0	0
4774	9763	5017	786	100	118	1	0	0
4775	9765	1752	5018	166	0	0	0	0
4776	9766	5018	5009	486	0	0	204	1
4777	9768	4969	1477	379	0	0	0	0
4778	9769	5019	2731	43	0	0	204	1
4779	9770	2730	5020	21	0	0	204	1
4780	9771	826	5021	655	0	0	204	1
4781	9772	2160	4574	708	0	0	0	0
4782	9773	1136	5022	75	714	6	0	0
4783	9776	365	5023	10	118	1	0	0
4784	9779	4021	367	24	0	0	0	0
4785	9781	561	5024	35	238	2	0	0
4786	9782	5024	871	97	594	5	0	0
4787	9783	877	5024	65	356	3	0	0
4788	9785	773	1125	29	0	0	0	0
4789	9786	1127	1706	65	356	3	0	0
4790	9787	1125	1127	62	118	1	0	0
4791	9788	5025	1706	62	594	5	0	0
4792	9789	5017	5026	88	356	3	0	0
4793	9790	5004	1131	20	0	0	0	0
4794	9791	5027	1154	68	118	1	0	0
4795	9792	470	719	69	476	4	0	0
4796	9797	1133	815	515	0	0	204	1
4797	9798	5028	1137	84	0	0	0	0
4798	9799	1075	1137	44	0	0	0	0
4799	9800	902	5029	414	118	1	0	0
4800	9801	4982	376	27	118	1	0	0
4801	9804	4986	5030	48	118	1	0	0
4802	9805	4986	5031	85	952	8	0	0
4803	9806	5032	4982	65	952	8	0	0
4804	9809	1709	5033	97	952	8	0	0
4805	9810	1282	361	27	0	0	0	0
4806	9811	361	5027	49	0	0	0	0
4807	9812	5027	1282	20	0	0	0	0
4808	9814	5034	5035	32	118	1	0	0
4809	9815	549	5036	52	0	0	0	0
4810	9817	5036	5034	26	0	0	0	0
4811	9818	5034	5037	21	0	0	0	0
4812	9822	5037	5038	35	356	3	0	0
4813	9823	1321	5039	37	118	1	0	0
4814	9827	5040	1479	66	0	0	408	2
4815	9828	832	5040	69	0	0	204	1
4816	9829	5040	5041	222	0	0	1836	9
4817	9830	5042	2761	492	0	0	0	0
4818	9831	5043	5044	92	0	0	612	3
4819	9832	5044	5045	28	0	0	408	2
4820	9833	5046	5044	55	0	0	932	5
4821	9834	4078	5047	60	476	4	0	0
4822	9835	1076	467	82	476	4	0	0
4823	9836	555	5048	52	118	1	0	0
4824	9837	5028	4078	41	118	1	0	0
4825	9839	1292	5049	495	0	0	204	1
4826	9841	5050	1267	32	0	0	0	0
4827	9842	1267	840	384	0	0	0	0
4828	9843	1080	5051	150	0	0	1792	9
4829	9844	5052	5053	56	0	0	816	4
4830	9845	5054	5055	40	0	0	204	1
4831	9846	962	5056	84	0	0	612	3
4832	9848	5000	5057	476	0	0	0	0
4833	9849	4162	5016	197	0	0	204	1
4834	9850	5001	5016	82	0	0	0	0
4835	9851	5058	5059	29	0	0	408	2
4836	9852	5060	5003	155	0	0	0	0
4837	9854	966	964	294	0	0	1632	8
4838	9855	5061	5062	117	0	0	160	1
4839	9858	5063	850	144	0	0	0	0
4840	9859	464	5064	94	832	7	0	0
4841	9862	5065	5066	213	0	0	116	1
4842	9866	5054	955	27	0	0	204	1
4843	9867	963	5055	20	0	0	204	1
4844	9868	955	963	53	0	0	408	2
4845	9869	5059	551	77	0	0	408	2
4846	9870	960	5059	10	0	0	0	0
4847	9871	956	5061	61	0	0	408	2
4848	9872	5061	5067	137	0	0	408	2
4849	9873	5067	2725	82	0	0	408	2
4850	9874	962	476	10	0	0	0	0
4851	9877	2756	2743	3	0	0	0	0
4852	9878	1080	1051	258	0	0	816	4
4853	9879	1052	4971	259	0	0	408	2
4854	9880	1051	5052	87	0	0	204	1
4855	9881	5052	1052	23	0	0	0	0
4856	9882	5042	1171	504	0	0	204	1
4857	9883	1287	4996	69	0	0	204	1
4858	9884	4996	2193	291	0	0	0	0
4859	9885	4994	1288	33	0	0	160	1
4860	9886	832	833	16	0	0	0	0
4861	9887	837	5068	53	0	0	204	1
4862	9888	5068	5041	52	0	0	0	0
4863	9889	5069	1463	606	0	0	204	1
4864	9890	1290	5069	280	0	0	0	0
4865	9892	5070	1465	68	0	0	0	0
4866	9893	5070	1301	219	0	0	204	1
4867	9897	1178	1629	34	0	0	0	0
4868	9900	5072	5073	128	0	0	204	1
4869	9901	5074	5075	251	0	0	0	0
4870	9902	5075	2759	519	0	0	204	1
4871	9904	1426	743	56	0	0	0	0
4872	9905	1426	5076	30	0	0	612	3
4873	9906	1430	5077	84	0	0	204	1
4874	9907	5043	752	104	0	0	1224	6
4875	9908	824	1428	88	0	0	204	1
4876	9911	1148	558	18	238	2	0	0
4877	9913	5078	4029	33	118	1	0	0
4878	9915	1192	5078	38	238	2	0	0
4879	9917	1135	554	38	356	3	0	0
4880	9918	555	553	47	118	1	0	0
4881	9919	321	5063	25	0	0	0	0
4882	9920	5063	1084	42	0	0	0	0
4883	9922	1321	1123	12	0	0	0	0
4884	9924	858	13	83	118	1	0	0
4885	9927	726	1709	79	476	4	0	0
4886	9935	1075	5079	101	756	6	0	0
4887	9936	5079	1129	67	238	2	0	0
4888	9937	5079	5080	18	238	2	0	0
4889	9938	1705	5028	235	0	0	0	0
4890	9939	2209	4021	15	0	0	0	0
4891	9940	2209	5081	36	118	1	0	0
4892	9941	4013	5082	37	356	3	0	0
4893	9942	870	562	285	0	0	204	1
4894	9943	5083	5084	81	0	0	204	1
4895	9944	5085	5086	446	0	0	408	2
4896	9946	1060	724	572	0	0	0	0
4897	9953	5087	2778	240	0	0	204	1
4898	9955	1285	5088	162	0	0	204	1
4899	9956	819	5089	88	118	1	0	0
4900	9963	5014	5091	25	0	0	408	2
4901	9966	970	1771	53	0	0	204	1
4902	9967	5092	970	134	0	0	204	1
4903	9968	5043	1398	276	0	0	0	0
4904	9970	1398	5093	89	0	0	204	1
4905	9971	1435	453	93	0	0	0	0
4906	9972	453	447	461	0	0	204	1
4907	9973	1440	449	165	0	0	0	0
4908	9977	1684	1146	485	0	0	204	1
4909	9978	1684	5094	250	0	0	204	1
4910	9980	2775	5095	153	0	0	204	1
4911	9981	1093	5096	110	0	0	0	0
4912	9982	5096	2775	118	0	0	0	0
4913	9983	5096	5097	128	0	0	204	1
4914	9985	5098	762	331	0	0	204	1
4915	9996	761	2332	265	0	0	204	1
4916	9998	2331	2329	37	0	0	0	0
4917	9999	2329	830	348	0	0	204	1
4918	10001	4970	5099	169	0	0	408	2
4919	10004	2001	5100	42	0	0	204	1
4920	10006	566	2000	162	0	0	204	1
4921	10007	2729	5101	140	0	0	204	1
4922	10010	1477	5021	96	0	0	0	0
4923	10011	5021	5102	183	0	0	204	1
4924	10014	4092	5103	181	0	0	204	1
4925	10015	815	5104	276	0	0	204	1
4926	10016	5104	4092	109	0	0	0	0
4927	10017	5104	5105	213	0	0	204	1
4928	10018	5015	5106	237	0	0	204	1
4929	10019	1152	2164	267	0	0	204	1
4930	10020	2164	5107	698	0	0	204	1
4931	10021	5107	1277	44	0	0	0	0
4932	10023	841	5108	452	0	0	1224	6
4933	10024	5108	5090	312	0	0	204	1
4934	10026	5109	5110	432	0	0	204	1
4935	10027	5110	1278	365	0	0	408	2
4936	10028	5111	5110	88	0	0	204	1
4937	10031	5112	5113	79	118	1	0	0
4938	10032	5113	3413	25	0	0	0	0
4939	10033	3413	5114	42	0	0	0	0
4940	10034	5114	4343	49	118	1	0	0
4941	10035	4344	1888	64	0	0	0	0
4942	10036	1888	2878	61	0	0	0	0
4943	10038	1063	5115	309	0	0	0	0
4944	10040	5115	5116	143	0	0	204	1
4945	10041	1091	5117	180	0	0	0	0
4946	10042	5118	5117	189	0	0	204	1
4947	10045	829	2760	40	0	0	0	0
4948	10046	2760	5119	159	0	0	204	1
4949	10047	829	5120	344	0	0	204	1
4950	10048	5120	5042	517	0	0	0	0
4951	10049	5120	5121	218	0	0	204	1
4952	10050	2761	2328	26	0	0	0	0
4953	10051	2328	5122	234	0	0	160	1
4954	10053	5122	5123	260	0	0	204	1
4955	10056	756	5124	57	0	0	204	1
4956	10058	5124	5125	139	0	0	204	1
4957	10065	773	5126	140	0	0	204	1
4958	10066	5126	1073	170	0	0	204	1
4959	10067	5126	5127	56	0	0	204	1
4960	10068	41	4379	57	0	0	0	0
4961	10069	4378	5128	133	1308	11	0	0
4962	10070	5129	4536	166	680	5	0	0
4963	10071	3428	5130	74	476	4	0	0
4964	10072	5130	3179	67	118	1	0	0
4965	10073	5131	3264	108	118	1	0	0
4966	10074	3264	4535	146	356	3	0	0
4967	10075	5049	5132	292	0	0	204	1
4968	10076	5049	5133	18	0	0	0	0
4969	10077	5133	1687	485	0	0	204	1
4970	10079	2193	4994	173	0	0	1224	6
4971	10080	5134	5050	216	0	0	204	1
4972	10081	5135	5134	201	0	0	204	1
4973	10082	1268	2673	285	0	0	204	1
4974	10083	5136	1268	104	0	0	204	1
4975	10084	5137	5138	270	0	0	204	1
4976	10085	2333	5139	265	0	0	204	1
4977	10086	1272	5134	494	0	0	204	1
4978	10093	5140	5138	12	0	0	0	0
4979	10094	5140	5141	134	0	0	204	1
4980	10095	570	2158	309	0	0	0	0
4981	10096	2158	5142	446	0	0	0	0
4982	10097	5142	1046	214	0	0	0	0
4983	10098	5142	5143	160	0	0	204	1
4984	10099	5000	5144	315	0	0	612	3
4985	10100	5144	1092	812	0	0	0	0
4986	10102	2725	5065	148	0	0	408	2
4987	10103	5065	5003	295	0	0	204	1
4988	10104	105	4529	212	1470	12	0	0
4989	10105	4529	1235	126	1002	7	0	0
4990	10106	5145	2834	81	594	5	0	0
4991	10107	2924	2897	29	238	2	0	0
4992	10112	565	5146	204	0	0	204	1
4993	10113	1090	5054	131	0	0	0	0
4994	10114	2744	5147	66	0	0	204	1
4995	10117	5148	5149	264	0	0	204	1
4996	10118	4161	5149	92	0	0	204	1
4997	10120	5149	5150	44	0	0	0	0
4998	10121	5150	967	543	0	0	612	3
4999	10123	1171	2334	806	0	0	0	0
5000	10125	4972	826	209	0	0	0	0
5001	10126	5151	5072	356	0	0	0	0
5002	10127	5151	5152	196	0	0	204	1
5003	10128	2759	5153	446	0	0	0	0
5004	10129	5153	828	72	0	0	0	0
5005	10130	5153	5154	187	0	0	408	2
5006	10131	834	2757	23	0	0	0	0
5007	10133	1172	5072	307	0	0	0	0
5008	10135	3209	5155	91	238	2	0	0
5009	10136	5155	5156	106	0	0	0	0
5010	10137	4384	4385	68	0	0	0	0
5011	10138	4386	686	119	0	0	0	0
5012	10139	2939	4375	62	0	0	0	0
5013	10140	5074	5157	197	0	0	204	1
5014	10141	5157	5151	159	0	0	0	0
5015	10145	1147	5158	107	0	0	0	0
5016	10147	5158	5159	98	0	0	204	1
5017	10148	1151	5160	149	0	0	0	0
5018	10149	5160	1147	122	0	0	0	0
5019	10150	5160	5161	79	0	0	204	1
5020	10153	521	5162	83	0	0	204	1
5021	10156	847	1598	38	0	0	408	2
5022	10157	1598	845	31	0	0	408	2
5023	10158	5071	5163	646	0	0	204	1
5024	10159	5163	1170	999	0	0	0	0
5025	10161	5086	1044	82	0	0	204	1
5026	10162	5086	5164	196	0	0	204	1
5027	10163	4969	5165	426	0	0	0	0
5028	10164	5165	1053	678	0	0	408	2
5029	10165	5165	5166	202	0	0	204	1
5030	10168	4971	5085	96	0	0	0	0
5031	10169	1251	5167	149	476	4	0	0
5032	10170	1011	3030	81	204	1	0	0
5033	10171	3030	1252	239	0	0	0	0
5034	10172	724	5168	24	0	0	204	1
5035	10173	2160	1050	101	0	0	204	1
5036	10178	5169	1270	73	0	0	204	1
5037	10179	1270	5170	102	0	0	408	2
5038	10180	2332	5171	124	0	0	340	1
5039	10181	566	5172	84	0	0	204	1
5040	10184	5060	5173	245	0	0	204	1
5041	10185	4972	5174	119	0	0	204	1
5042	10187	5057	5083	154	0	0	204	1
5043	10191	4027	1281	144	118	1	0	0
5044	10192	885	4026	48	0	0	0	0
5045	10195	1711	5175	26	714	6	0	0
5046	10200	568	5031	19	356	3	0	0
5047	10201	1130	5176	38	238	2	0	0
5048	10202	5176	567	48	118	1	0	0
5049	10203	2207	376	7	0	0	0	0
5050	10204	375	373	11	0	0	0	0
5051	10206	4063	3247	129	1546	13	0	0
5052	10207	3247	2298	142	356	3	0	0
5053	10208	4063	5177	61	0	0	0	0
5054	10209	5177	3163	136	832	7	0	0
5055	10213	1457	5178	110	0	0	524	3
5056	10214	712	2941	153	0	0	0	0
5057	10216	443	1437	89	0	0	0	0
5058	10217	1441	4425	90	0	0	408	2
5059	10218	4425	5179	1714	0	0	0	0
5060	10220	1422	5179	33	0	0	204	1
5061	10221	5179	2996	139	0	0	340	1
5062	10222	4427	5180	1298	0	0	204	1
5063	10223	5180	2204	207	0	0	204	1
5064	10224	4406	5181	57	476	4	0	0
5065	10225	4406	5182	53	356	3	0	0
5066	10226	2950	4406	33	0	0	0	0
5067	10228	2950	4408	53	0	0	0	0
5068	10229	3270	4238	19	118	1	0	0
5069	10230	5183	4355	68	356	3	0	0
5070	10232	1234	5183	163	2066	17	0	0
5071	10233	4192	4201	202	1308	11	0	0
5072	10234	4201	4199	123	1428	12	0	0
5073	10235	4199	5184	84	952	8	0	0
5074	10237	2132	5185	9	0	0	0	0
5075	10238	5185	4354	173	2780	23	0	0
5076	10239	2131	5185	73	0	0	0	0
5077	10241	5186	5187	31	560	4	0	0
5078	10242	5188	5189	36	238	2	0	0
5079	10243	5190	5191	72	476	4	0	0
5080	10244	5113	5190	49	118	1	0	0
5081	10245	5190	5192	72	356	3	0	0
5082	10246	5192	5193	33	356	3	0	0
5083	10247	5114	5188	37	238	2	0	0
5084	10248	5188	5194	31	118	1	0	0
5085	10249	4344	5195	99	594	5	0	0
5086	10250	5196	5197	63	118	1	0	0
5087	10251	5198	5199	106	798	6	0	0
5088	10252	5200	5201	109	714	6	0	0
5089	10253	5202	5203	108	714	6	0	0
5090	10255	5204	1245	81	0	0	0	0
5091	10256	2993	5205	108	476	4	0	0
5092	10257	5204	5200	41	356	3	0	0
5093	10258	5200	5202	75	476	4	0	0
5094	10259	5202	5198	73	356	3	0	0
5095	10260	1245	1370	272	1666	14	0	0
5096	10261	1363	1248	33	0	0	0	0
5097	10262	1249	5205	54	356	3	0	0
5098	10263	5205	4381	15	0	0	0	0
5099	10264	3341	5186	71	118	1	0	0
5100	10267	3341	5196	60	238	2	0	0
5101	10268	5196	5206	33	0	0	0	0
5102	10269	5206	5207	114	518	4	0	0
5103	10270	5207	2881	45	238	2	0	0
5104	10271	2881	5208	72	238	2	0	0
5105	10272	2942	5112	57	0	0	0	0
5106	10273	5209	5210	79	476	4	0	0
5107	10274	5210	5211	36	238	2	0	0
5108	10276	642	3245	37	0	0	0	0
5109	10277	2942	2204	54	0	0	0	0
5110	10278	5208	1012	18	0	0	0	0
5111	10280	5207	1446	68	0	0	0	0
5112	10282	3405	5212	258	118	1	0	0
5113	10284	5213	3272	46	356	3	0	0
5114	10285	5214	5215	93	952	8	0	0
5115	10286	5216	4297	77	476	4	0	0
5116	10287	4378	5217	68	280	2	0	0
5117	10288	4379	5218	55	476	4	0	0
5118	10289	4379	5219	111	918	7	0	0
5119	10290	5220	5221	40	238	2	0	0
5120	10291	5221	5222	86	340	1	0	0
5121	10292	5221	5223	50	118	1	0	0
5122	10293	5214	5224	16	0	0	0	0
5123	10294	5225	5226	18	238	2	0	0
5124	10295	4300	3022	5	0	0	0	0
5125	10296	5227	2594	56	0	0	0	0
5126	10297	5228	4300	45	714	6	0	0
5127	10298	2594	5229	220	1666	14	0	0
5128	10299	5229	5230	43	476	4	0	0
5129	10300	5230	2931	27	118	1	0	0
5130	10301	2595	4308	44	238	2	0	0
5131	10302	107	5145	68	280	2	0	0
5132	10303	5145	4116	69	442	3	0	0
5133	10304	4116	4532	53	0	0	0	0
5134	10305	4532	2899	112	356	3	0	0
5135	10306	5231	3349	52	0	0	0	0
5136	10307	5232	5227	211	238	2	0	0
5137	10308	5227	4255	304	1470	12	0	0
5138	10309	2898	5233	65	952	8	0	0
5139	10310	5233	5234	46	238	2	0	0
5140	10311	4324	4254	21	238	2	0	0
5141	10312	5235	4306	152	356	3	0	0
5142	10313	4539	4525	101	118	1	0	0
5143	10314	4525	3012	162	0	0	0	0
5144	10315	3276	5232	93	476	4	0	0
5145	10316	5232	5231	60	0	0	0	0
5146	10317	5231	4307	94	476	4	0	0
5147	10318	3012	5220	86	1054	7	0	0
5148	10319	5220	5236	41	356	3	0	0
5149	10323	660	3356	170	0	0	0	0
5150	10325	4361	3358	170	0	0	0	0
5151	10326	2911	4673	223	118	1	0	0
5152	10327	4536	40	39	0	0	0	0
5153	10328	3426	5213	51	118	1	0	0
5154	10329	5213	5216	32	0	0	0	0
5155	10330	5216	4535	96	0	0	0	0
5156	10331	5237	5238	149	1666	14	0	0
5157	10332	5131	5238	71	0	0	0	0
5158	10334	4241	5224	65	118	1	0	0
5159	10335	5224	5239	132	1190	10	0	0
5160	10336	4244	5240	84	1070	9	0	0
5161	10337	5241	5242	96	952	8	0	0
5162	10338	5243	5244	84	832	7	0	0
5163	10339	5245	5246	82	714	6	0	0
5164	10340	5247	5248	102	832	7	0	0
5165	10341	5249	5241	15	238	2	0	0
5166	10342	5241	2948	44	0	0	0	0
5167	10343	2948	5243	29	0	0	0	0
5168	10344	5243	5248	46	0	0	0	0
5169	10345	5248	5245	34	0	0	0	0
5170	10346	5245	5130	46	0	0	0	0
5171	10347	5250	3181	102	714	6	0	0
5172	10348	3181	5251	172	1070	9	0	0
5173	10349	3428	5252	74	832	7	0	0
5174	10352	5253	4115	107	594	5	0	0
5175	10353	4115	5254	97	594	5	0	0
5176	10354	5254	5255	236	2422	20	0	0
5177	10356	5254	107	73	0	0	0	0
5178	10363	5230	4055	203	1428	12	0	0
5179	10364	3429	5256	27	400	3	0	0
5180	10365	3289	977	68	356	3	0	0
5181	10366	5257	5258	27	356	3	0	0
5182	10368	5234	4182	45	0	0	0	0
5183	10369	2901	2932	82	118	1	0	0
5184	10370	2900	3418	86	0	0	0	0
5185	10371	3410	5259	27	356	3	0	0
5186	10372	5259	4376	59	118	1	0	0
5187	10373	4376	5253	58	442	3	0	0
5188	10374	5253	4181	139	1002	7	0	0
5189	10375	2901	2194	48	0	0	0	0
5190	10376	5229	2892	57	118	1	0	0
5191	10377	4342	5255	96	1428	12	0	0
5192	10378	5255	2595	42	118	1	0	0
5193	10379	3254	3277	95	1274	10	0	0
5194	10380	2896	4342	99	714	6	0	0
5195	10382	4380	5260	44	476	4	0	0
5196	10384	1810	5261	105	832	7	0	0
5197	10385	5262	5263	19	238	2	0	0
5198	10387	1812	5263	63	356	3	0	0
5199	10388	5264	5265	21	238	2	0	0
5200	10389	5265	5266	19	356	3	0	0
5201	10390	3207	5265	89	714	6	0	0
5202	10391	4347	3068	47	162	1	0	0
5203	10392	3068	5267	128	952	8	0	0
5204	10393	3077	5268	20	280	2	0	0
5205	10394	3209	3077	90	918	7	0	0
5206	10395	5269	5270	21	118	1	0	0
5207	10396	5270	5271	19	118	1	0	0
5208	10397	5155	5270	64	118	1	0	0
5209	10398	3191	5272	156	1428	12	0	0
5210	10399	5273	5274	80	1114	9	0	0
5211	10400	4385	3437	51	118	1	0	0
5212	10401	5275	3436	82	832	7	0	0
5213	10402	3437	3192	24	0	0	0	0
5214	10403	3192	5273	74	578	3	0	0
5215	10404	5273	5276	75	518	4	0	0
5216	10405	5276	5277	80	714	6	0	0
5217	10406	3189	5278	159	1436	11	0	0
5218	10407	3188	5279	159	1666	14	0	0
5219	10408	4386	5280	42	0	0	0	0
5220	10409	5280	3194	75	0	0	0	0
5221	10410	82	5281	197	1666	14	0	0
5222	10411	4383	83	48	238	2	0	0
5223	10413	2939	4346	68	0	0	0	0
5224	10414	3191	3188	89	714	6	0	0
5225	10415	3189	3186	90	594	5	0	0
5226	10416	3186	5282	113	1232	10	0	0
5227	10417	3344	1810	55	238	2	0	0
5228	10418	1812	3207	92	118	1	0	0
5229	10421	4384	4204	134	0	0	0	0
5230	10422	4204	4207	75	0	0	0	0
5231	10423	3075	5280	62	238	2	0	0
5232	10424	5280	5283	51	118	1	0	0
5233	10425	5283	3078	80	638	5	0	0
5234	10426	5283	5284	73	714	6	0	0
5235	10427	4222	4220	70	0	0	0	0
5236	10428	4220	3210	10	0	0	0	0
5237	10429	4346	4375	32	0	0	0	0
5238	10430	5156	3206	64	594	5	0	0
5239	10431	2478	1842	360	0	0	204	1
5240	10432	1015	1004	32	0	0	0	0
5241	10433	1004	2817	27	0	0	0	0
5242	10434	3190	3344	176	0	0	0	0
5243	10435	4380	71	54	0	0	0	0
5244	10436	3233	3238	83	0	0	728	4
5245	10437	3238	3236	91	0	0	408	2
5246	10438	3236	1842	45	0	0	204	1
5247	10439	3360	3407	301	0	0	0	0
5248	10441	3392	1250	121	0	0	408	2
5249	10442	3392	1366	306	0	0	0	0
5250	10443	1250	1002	110	118	1	0	0
5251	10444	5285	5286	39	118	1	0	0
5252	10445	4393	5287	66	356	3	0	0
5253	10446	5288	5289	118	0	0	0	0
5254	10447	1896	5288	79	118	1	0	0
5255	10448	5288	5290	95	118	1	0	0
5256	10449	3392	1002	187	0	0	0	0
5257	10450	2508	5289	89	0	0	0	0
5258	10451	5289	3408	161	0	0	0	0
5259	10452	3408	4345	74	0	0	0	0
5260	10453	4393	1011	12	0	0	0	0
5261	10454	5291	5285	121	560	4	0	0
5262	10455	5285	5292	85	476	4	0	0
5263	10456	4345	5293	38	0	0	0	0
5264	10457	5293	5292	24	0	0	0	0
5265	10458	5292	3032	19	0	0	0	0
5266	10459	5293	5294	57	476	4	0	0
5267	10463	1012	5295	364	204	1	0	0
5268	10464	5295	3405	564	0	0	0	0
5269	10476	5225	4303	74	594	5	0	0
5270	10477	4303	4432	181	1308	11	0	0
5271	10478	4432	5296	109	1070	9	0	0
5272	10480	4362	5297	54	680	5	0	0
5273	10481	2983	4338	180	0	0	204	1
5274	10482	5177	5298	30	238	2	0	0
5275	10483	2144	5299	61	0	0	0	0
5276	10484	5299	5300	85	696	4	0	0
5277	10485	5301	3163	36	476	4	0	0
5278	10486	1778	5302	115	832	7	0	0
5279	10487	2085	5303	84	118	1	0	0
5280	10488	4676	101	26	118	1	0	0
5281	10489	102	99	11	0	0	0	0
5282	10490	102	5304	72	714	6	0	0
5283	10491	5305	3242	89	356	3	0	0
5284	10493	2082	5305	61	118	1	0	0
5285	10494	5305	1775	223	1784	15	0	0
5286	10495	3244	1780	75	0	0	0	0
5287	10498	4339	5306	83	238	2	0	0
5288	10499	5306	2902	75	594	5	0	0
5289	10500	2902	3253	83	322	2	0	0
5290	10501	3253	5307	101	594	5	0	0
5291	10502	3254	5307	116	1036	8	0	0
5292	10503	5307	3249	136	1750	14	0	0
5293	10504	2085	3249	11	0	0	0	0
5294	10505	4341	4382	30	238	2	0	0
5295	10507	2144	2137	39	0	0	0	0
5296	10508	2090	2893	129	714	6	0	0
5297	10509	2896	1315	125	356	3	0	0
5298	10510	4521	5308	24	476	4	0	0
5299	10511	4320	2916	46	0	0	0	0
5300	10512	2916	4520	21	0	0	0	0
5301	10513	4520	4522	52	118	1	0	0
5302	10519	5309	5310	80	952	8	0	0
5303	10520	4358	5311	80	832	7	0	0
5304	10522	5312	5313	105	952	8	0	0
5305	10523	5314	5315	95	952	8	0	0
5306	10524	5316	5317	97	952	8	0	0
5307	10525	5318	5319	82	714	6	0	0
5308	10526	2296	3448	54	118	1	0	0
5309	10527	3448	4506	7	0	0	0	0
5310	10528	5312	3444	35	0	0	0	0
5311	10529	3444	1816	31	0	0	0	0
5312	10530	1816	5314	32	0	0	0	0
5313	10531	5314	3229	32	0	0	0	0
5314	10532	3229	5316	32	0	0	0	0
5315	10533	5316	5318	32	0	0	0	0
5316	10534	5318	125	31	0	0	0	0
5317	10536	4227	5312	25	0	0	0	0
5318	10537	5320	5321	87	238	2	0	0
5319	10538	5321	5322	74	356	3	0	0
5320	10539	4190	633	61	238	2	0	0
5321	10540	633	3353	75	476	4	0	0
5322	10541	3353	5320	38	458	2	0	0
5323	10542	5320	3331	112	476	4	0	0
5324	10543	4314	5323	44	0	0	408	2
5325	10544	5323	5324	181	118	1	932	5
5326	10548	2687	5323	153	1190	10	0	0
5327	10549	5323	5325	73	714	6	0	0
5328	10552	5326	4559	20	476	4	0	0
5329	10553	4559	5327	26	356	3	0	0
5330	10554	4186	5328	316	476	4	0	0
5331	10558	2690	5329	35	356	3	0	0
5332	10560	3303	5330	94	476	4	0	0
5333	10561	5330	5331	33	118	1	0	0
5334	10562	3324	5332	49	356	3	0	0
5335	10563	5333	5334	70	714	6	0	0
5336	10564	5335	5336	34	238	2	0	0
5337	10565	5336	5337	81	356	3	0	0
5338	10566	5337	3326	62	238	2	0	0
5339	10567	3326	4070	97	714	6	0	0
5340	10568	4070	3324	93	356	3	0	0
5341	10569	5338	5337	45	0	0	0	0
5342	10570	644	5339	143	1428	12	0	0
5343	10571	641	643	52	238	2	0	0
5344	10572	642	5340	36	118	1	0	0
5345	10573	5340	5209	70	476	4	0	0
5346	10576	2695	3416	70	118	1	0	0
5347	10577	2289	5341	18	118	1	0	0
5348	10579	3246	5338	114	118	1	0	0
5349	10580	5338	5342	98	0	0	0	0
5350	10581	5342	5332	175	0	0	0	0
5351	10582	5332	5331	87	0	0	0	0
5352	10583	5331	2691	20	0	0	0	0
5353	10584	2691	2690	87	0	0	0	0
5354	10586	3303	2056	25	118	1	0	0
5355	10587	2057	4190	145	1070	9	0	0
5356	10588	2056	1216	95	238	2	0	0
5357	10589	3226	5343	133	1394	11	0	0
5358	10590	3246	3334	56	118	1	0	0
5359	10591	3334	3337	51	118	1	0	0
5360	10592	3337	5344	35	0	0	0	0
5361	10593	5344	5345	91	918	7	0	0
5362	10594	3334	5346	117	1114	9	0	0
5363	10595	1386	5347	69	876	7	0	0
5364	10596	1388	5348	94	1036	8	0	0
5365	10597	5340	5349	57	356	3	0	0
5366	10598	5209	5350	71	1070	9	0	0
5367	10599	5210	5351	92	1232	10	0	0
5368	10600	5344	5352	52	476	4	0	0
5369	10601	5342	3226	46	0	0	0	0
5370	10602	3228	5353	102	1070	9	0	0
5371	10603	3308	5354	110	832	7	0	0
5372	10604	3228	3308	68	238	2	0	0
5373	10605	3314	5355	55	594	5	0	0
5374	10606	5356	3314	27	118	1	0	0
5375	10607	660	3358	15	0	0	0	0
5376	10610	2907	4187	127	0	0	0	0
5377	10611	5357	458	199	0	0	0	0
5378	10613	708	5357	109	0	0	0	0
5379	10614	5357	457	212	0	0	0	0
5380	10615	4673	5358	52	0	0	0	0
5381	10616	5358	4117	64	118	1	0	0
5382	10618	3356	4361	15	0	0	0	0
5383	10633	3289	5359	45	0	0	0	0
5384	10635	5360	5257	113	952	8	0	0
5385	10636	5257	5359	85	238	2	0	0
5386	10637	4395	2682	40	0	0	0	0
5387	10638	4197	2682	63	356	3	0	0
5388	10639	2684	2681	53	118	1	0	0
5389	10640	2680	2284	35	118	1	0	0
5390	10641	2679	5361	48	118	1	0	0
5391	10642	2052	3296	178	1632	13	0	0
5392	10643	4189	2269	81	356	3	0	0
5393	10644	2269	3289	180	842	6	0	0
5394	10646	2854	5362	67	560	4	0	0
5395	10647	4395	5363	73	476	4	0	0
5396	10648	3304	5364	150	1232	10	0	0
5397	10649	3306	4295	90	714	6	0	0
5398	10650	4068	652	92	560	4	0	0
5399	10651	5335	5365	86	594	5	0	0
