ProblemType:	SP-CARP
NumberNodes:	788
NumberEdges:	1096
DepotNodeNumber:	0
NumberOfFractions:	1
NumberOfIntervalsForFraction	General_Glass_Metal_Plastic_Organic	7	2.3	3.5	7	14	21	28	56
GRAPH
EdgeNumber	EdgeId	StartNodeNumber	EndNodeNumber	Cost	Demand_0	Bins_0	Demand_1	Bins_1	Demand_2	Bins_2	Demand_3	Bins_3	Demand_4	Bins_4	Demand_5	Bins_5	Demand_6	Bins_6
695	852	624	227	191	3913	9	0	0	510	1	0	0	0	0	2890	7	0	0
696	853	626	627	49	0	0	3653	19	3508	27	0	0	0	0	4760	10	0	0
697	854	625	626	115	0	0	3656	10	0	0	0	0	0	0	1190	3	0	0
698	855	394	625	160	4213	10	0	0	204	1	0	0	0	0	2788	8	0	0
699	856	504	219	75	0	0	3570	7	3786	15	850	2	0	0	4080	6	0	0
700	857	219	626	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0
701	858	403	223	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0
702	859	623	129	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
703	860	131	622	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0
704	861	223	131	140	0	0	4182	15	0	0	0	0	0	0	1700	4	0	0
705	862	623	482	165	0	0	3974	29	0	0	0	0	0	0	4250	10	0	0
706	863	40	5	131	2040	10	4017	25	0	0	1020	2	0	0	4420	9	0	0
707	864	5	10	129	3421	18	0	0	0	0	1785	3	1700	1	680	2	0	0
708	865	628	629	192	0	0	0	0	0	0	1870	1	0	0	4590	9	0	0
709	866	630	628	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0
710	868	480	630	127	4219	36	0	0	0	0	0	0	0	0	6290	15	0	0
711	869	631	136	142	0	0	0	0	918	3	0	0	0	0	1224	6	592	5
712	870	136	632	108	0	0	0	0	1020	2	0	0	0	0	408	2	472	4
713	871	401	631	85	0	0	3060	6	0	0	1530	3	0	0	1020	2	0	0
714	872	230	633	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0
715	873	600	633	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0
716	874	474	469	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
717	875	633	229	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0
718	876	230	474	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0
719	877	469	634	106	0	0	3749	25	0	0	1870	1	0	0	5100	10	0	0
720	878	403	635	85	0	0	0	0	1870	1	0	0	0	0	0	0	0	0
721	879	636	608	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0
722	880	635	636	247	0	0	0	0	0	0	0	0	0	0	0	0	0	0
723	882	634	197	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0
724	883	608	634	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0
725	884	637	638	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0
726	885	135	637	77	0	0	0	0	204	1	0	0	0	0	408	2	232	2
727	886	134	637	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728	887	639	135	87	0	0	0	0	850	2	0	0	0	0	204	1	0	0
729	888	640	399	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0
730	889	395	641	85	0	0	0	0	1020	2	0	0	0	0	0	0	0	0
731	890	472	468	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0
732	891	642	635	72	0	0	3825	8	0	0	0	0	0	0	2380	5	0	0
733	892	642	402	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0
734	893	400	643	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0
735	894	641	640	44	0	0	0	0	425	1	0	0	0	0	408	2	232	2
736	895	468	641	62	0	0	0	0	612	3	0	0	0	0	408	2	0	0
737	896	631	472	93	0	0	0	0	765	4	0	0	0	0	408	2	204	1
738	897	640	639	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0
739	898	642	643	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0
740	899	643	639	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
741	900	473	471	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0
742	901	638	636	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0
743	902	471	638	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0
744	903	470	608	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0
745	904	231	632	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
746	905	644	599	70	0	0	0	0	0	0	1870	1	0	0	0	0	0	0
747	906	645	234	88	0	0	0	0	833	3	0	0	0	0	1224	3	0	0
748	907	646	647	129	0	0	816	4	3876	10	0	0	0	0	2210	8	0	0
749	908	231	473	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0
750	909	647	645	189	0	0	0	0	2159	5	0	0	0	0	1020	5	640	4
751	910	599	632	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0
752	911	234	644	102	0	0	0	0	306	2	0	0	0	0	612	3	0	0
753	913	648	602	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0
754	915	648	601	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0
755	916	397	233	76	0	0	1547	13	204	1	0	0	0	0	204	1	116	1
756	918	649	650	79	0	0	0	0	986	4	0	0	0	0	1224	6	0	0
757	919	650	645	82	0	0	0	0	510	1	0	0	0	0	204	1	408	2
758	920	651	650	166	0	0	0	0	1173	6	0	0	0	0	816	4	472	4
759	921	652	651	155	0	0	0	0	4145	12	1870	1	0	0	612	3	640	4
760	922	651	647	76	0	0	0	0	459	3	0	0	0	0	408	2	232	2
761	923	653	651	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0
762	924	654	653	179	0	0	1530	3	3403	12	0	0	0	0	2822	11	472	4
763	925	653	649	143	0	0	0	0	3757	10	0	0	0	0	884	3	0	0
764	926	237	655	258	0	0	3682	18	5867	33	0	0	0	0	8042	35	0	0
765	927	570	237	214	0	0	3026	18	3499	20	0	0	0	0	3944	16	0	0
766	928	655	598	110	0	0	2550	5	0	0	1020	2	0	0	0	0	0	0
767	929	655	656	34	0	0	1700	4	0	0	0	0	0	0	850	2	0	0
768	930	621	478	263	0	0	4180	19	0	0	3400	2	0	0	2380	5	0	0
769	931	244	86	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0
770	932	126	244	279	3992	29	4067	27	2040	4	2720	7	0	0	7650	18	0	0
771	933	463	505	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
772	934	505	630	86	3983	14	0	0	0	0	1020	2	0	0	680	2	0	0
773	935	465	507	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
774	936	119	249	153	0	0	3479	12	850	2	0	0	0	0	1258	4	0	0
775	937	249	247	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0
776	938	657	658	70	3899	10	0	0	0	0	0	0	0	0	0	0	0	0
777	939	63	657	144	3741	16	0	0	0	0	1530	3	0	0	2040	4	0	0
778	940	657	61	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0
779	941	659	660	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0
780	942	250	661	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0
781	943	550	662	440	0	0	0	0	2193	11	0	0	0	0	2244	11	1068	9
782	944	250	659	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
783	945	663	35	164	4080	8	0	0	3968	22	0	0	0	0	4590	9	0	0
784	946	661	659	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0
785	947	664	665	269	4182	19	0	0	0	0	0	0	0	0	2244	6	0	0
786	948	664	666	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0
787	949	662	32	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
788	951	667	664	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0
789	952	666	668	64	3726	19	0	0	0	0	0	0	0	0	2244	6	0	0
790	953	669	552	252	0	0	0	0	2261	9	0	0	0	0	2040	10	1476	11
791	954	550	552	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0
792	955	661	667	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0
793	956	663	670	176	0	0	2040	4	510	1	0	0	0	0	0	0	0	0
794	957	667	663	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0
795	958	524	669	181	0	0	0	0	0	0	0	0	0	0	1530	3	0	0
796	959	125	669	82	0	0	0	0	1530	5	0	0	0	0	1020	5	0	0
797	960	541	125	118	0	0	0	0	867	5	0	0	0	0	612	3	472	4
798	961	522	251	53	4080	8	0	0	2074	2	0	0	0	0	1224	3	232	2
799	962	538	543	192	0	0	0	0	3978	12	0	0	0	0	2176	10	232	2
800	963	541	543	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
801	964	669	251	91	0	0	0	0	204	1	0	0	0	0	408	2	0	0
802	965	671	672	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0
803	966	660	671	37	0	0	3060	6	1700	1	0	0	0	0	850	2	0	0
804	967	506	253	144	0	0	1020	2	3516	9	0	0	0	0	2380	5	0	0
805	968	673	671	39	0	0	0	0	1360	4	0	0	0	0	850	2	0	0
806	969	672	662	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0
807	970	660	672	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
808	971	548	673	117	0	0	3060	6	850	2	0	0	0	0	1020	2	0	0
809	972	253	548	180	0	0	0	0	3655	8	0	0	0	0	544	2	0	0
810	973	305	303	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0
811	974	549	305	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0
812	975	303	673	288	0	0	4060	44	425	1	0	0	0	0	7960	25	0	0
813	976	309	125	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0
814	977	309	551	184	0	0	0	0	680	4	0	0	0	0	1224	6	232	2
815	978	674	118	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0
816	980	53	675	70	1700	4	0	0	0	0	0	0	0	0	544	2	0	0
817	981	675	674	179	1020	2	0	0	0	0	0	0	0	0	0	0	0	0
818	982	676	677	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0
819	983	678	679	68	0	0	0	0	408	2	0	0	0	0	408	2	232	2
820	984	680	681	68	0	0	0	0	510	1	0	0	0	0	204	1	0	0
821	985	677	682	45	0	0	0	0	119	1	0	0	0	0	204	1	232	2
822	986	518	676	220	0	0	1360	4	1785	9	0	0	0	0	2652	13	472	4
823	987	680	678	82	0	0	0	0	544	2	0	0	0	0	816	4	0	0
824	988	682	680	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0
825	989	683	684	190	0	0	0	0	612	3	0	0	0	0	816	4	352	3
826	990	678	683	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0
827	991	684	557	94	0	0	0	0	408	2	0	0	0	0	204	1	0	0
828	992	685	686	122	0	0	3712	13	0	0	1870	1	0	0	1870	4	0	0
829	995	687	683	74	0	0	0	0	1428	4	0	0	0	0	884	3	0	0
830	996	686	56	151	1632	8	3715	25	0	0	0	0	1700	1	5388	12	0	0
831	997	56	688	99	0	0	3774	8	0	0	0	0	0	0	1088	4	0	0
832	998	689	685	360	0	0	3421	42	3734	25	1258	4	0	0	7976	38	232	2
833	999	688	313	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0
834	1000	277	689	144	0	0	4115	29	3485	7	0	0	0	0	2414	9	408	2
835	1002	690	691	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0
836	1004	313	692	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0
837	1005	692	687	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0
838	1006	693	687	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0
839	1007	313	693	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0
840	1008	694	688	255	0	0	3770	29	0	0	0	0	0	0	5610	12	0	0
841	1009	688	556	291	0	0	4174	23	2363	11	0	0	0	0	6324	20	828	7
842	1010	526	694	187	0	0	3858	18	153	1	0	0	0	0	4692	12	0	0
843	1011	695	696	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0
844	1012	697	682	92	0	0	0	0	119	1	0	0	0	0	0	0	0	0
845	1013	696	677	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0
846	1014	696	697	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0
847	1015	698	555	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0
848	1016	692	693	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0
849	1017	523	695	210	0	0	0	0	918	3	0	0	0	0	612	3	232	2
850	1018	693	698	205	0	0	850	2	2686	10	0	0	0	0	1972	9	880	6
851	1019	697	692	111	0	0	2550	5	340	1	0	0	0	0	816	4	232	2
852	1020	676	699	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0
853	1021	315	695	88	0	0	0	0	119	1	0	0	0	0	204	1	524	3
854	1022	695	676	90	0	0	0	0	204	1	0	0	0	0	408	2	0	0
855	1023	694	315	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0
856	1024	122	700	41	2550	5	0	0	850	2	0	0	0	0	884	3	232	2
857	1025	701	690	255	0	0	3655	30	4080	20	2550	5	0	0	4114	9	0	0
858	1026	701	702	84	0	0	0	0	1020	2	0	0	0	0	0	0	0	0
859	1027	700	703	107	0	0	0	0	119	1	0	0	0	0	408	2	0	0
860	1028	317	699	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0
861	1029	703	317	36	0	0	0	0	323	2	0	0	0	0	816	4	232	2
862	1030	699	701	75	0	0	3264	16	3502	9	0	0	0	0	0	0	0	0
863	1031	684	691	206	0	0	0	0	153	1	0	0	0	0	408	2	232	2
864	1032	698	684	94	0	0	0	0	850	2	680	2	0	0	680	2	0	0
865	1034	704	499	70	1020	2	0	0	0	0	0	0	0	0	4590	9	0	0
866	1035	488	705	109	0	0	4049	10	1870	1	510	1	0	0	3604	9	0	0
867	1036	706	707	95	0	0	3448	10	1020	2	0	0	0	0	2958	9	0	0
868	1037	708	705	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
869	1038	685	704	89	4080	8	0	0	0	0	0	0	0	0	0	0	0	0
870	1039	707	685	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0
871	1040	708	706	85	0	0	0	0	1020	2	0	0	0	0	322	2	0	0
872	1041	709	710	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0
873	1042	704	711	97	0	0	0	0	510	1	0	0	0	0	0	0	0	0
874	1043	711	710	145	2040	4	0	0	850	2	0	0	0	0	680	2	0	0
875	1044	553	710	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0
876	1046	712	713	86	510	1	3570	7	119	1	0	0	0	0	1360	3	0	0
877	1047	57	712	84	2040	4	3570	7	1020	2	0	0	0	0	1428	4	0	0
878	1048	713	714	25	0	0	3570	13	850	2	0	0	0	0	2720	3	0	0
879	1049	714	711	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0
880	1050	709	554	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0
881	1051	712	709	118	0	0	2856	8	0	0	0	0	0	0	1190	3	0	0
882	1052	276	715	151	0	0	3060	6	1530	3	0	0	0	0	2754	10	0	0
883	1053	715	707	338	0	0	2040	4	3800	23	0	0	0	0	4216	17	1048	6
884	1055	716	717	47	0	0	0	0	0	0	3740	2	0	0	748	3	0	0
885	1057	707	716	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0
886	1058	718	48	229	0	0	3060	6	3782	15	0	0	0	0	5644	11	408	2
887	1060	719	706	336	0	0	510	1	3562	29	0	0	0	0	5474	24	2444	17
888	1061	706	718	56	0	0	1224	6	816	4	1870	1	0	0	1088	4	0	0
889	1062	272	719	140	0	0	1530	3	3520	15	0	0	0	0	3468	13	408	2
890	1063	492	708	177	0	0	4158	25	0	0	0	0	0	0	6698	17	0	0
891	1064	282	492	285	0	0	3605	43	3530	11	0	0	0	0	7352	34	0	0
892	1065	705	321	75	0	0	3570	7	0	0	0	0	0	0	1530	4	0	0
893	1066	321	323	77	0	0	3515	9	0	0	1360	3	0	0	1190	3	0	0
894	1067	323	58	142	0	0	4225	9	4108	14	0	0	0	0	2584	10	0	0
895	1068	535	327	181	0	0	3429	34	2193	10	0	0	0	0	6562	20	0	0
896	1069	720	329	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0
897	1070	327	720	26	0	0	0	0	1870	1	0	0	0	0	0	0	0	0
898	1071	329	520	202	0	0	3428	12	2669	6	0	0	0	0	6800	14	0	0
899	1072	534	721	211	3743	11	0	0	3754	17	510	1	0	0	5338	14	0	0
900	1073	721	521	225	1530	3	4082	19	3861	15	1870	1	0	0	6426	19	0	0
901	1074	721	59	60	1020	2	0	0	0	0	0	0	0	0	544	2	0	0
902	1075	720	330	79	0	0	0	0	0	0	0	0	0	0	1870	4	0	0
903	1076	330	721	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0
904	1077	326	84	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
905	1078	533	326	179	2720	10	3494	18	1700	4	0	0	0	0	4896	14	0	0
906	1079	84	328	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0
907	1080	328	519	201	0	0	3411	29	4223	11	0	0	0	0	5100	15	0	0
908	1081	101	722	74	0	0	0	0	3590	14	0	0	0	0	850	2	0	0
909	1082	101	99	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
910	1083	532	332	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0
911	1084	332	99	70	0	0	3958	16	0	0	0	0	0	0	3876	11	0	0
912	1085	517	96	219	0	0	0	0	0	0	3060	6	3400	2	1020	2	0	0
913	1086	723	724	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0
914	1087	516	723	74	0	0	2550	5	0	0	0	0	0	0	884	3	0	0
915	1088	724	722	74	0	0	1530	3	0	0	0	0	0	0	1530	3	0	0
916	1089	715	689	65	510	1	0	0	510	1	0	0	0	0	748	3	544	2
917	1090	719	715	65	0	0	0	0	1020	2	0	0	0	0	204	1	0	0
918	1091	725	726	195	0	0	3451	19	1870	1	0	0	0	0	3434	12	0	0
919	1092	62	725	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0
920	1093	535	334	82	0	0	3315	10	7610	30	3400	7	0	0	340	1	0	0
921	1094	334	726	75	0	0	0	0	4197	42	6630	13	0	0	0	0	0	0
922	1095	727	728	60	2550	5	0	0	3485	7	0	0	0	0	1972	6	0	0
923	1096	728	181	93	0	0	1530	3	2040	4	0	0	0	0	2278	6	0	0
924	1097	348	502	72	1632	8	0	0	1836	9	0	0	0	0	408	2	0	0
925	1098	502	49	156	0	0	3417	9	4024	26	1802	6	0	0	4080	13	0	0
926	1099	729	727	96	1530	3	0	0	3890	19	340	1	0	0	3230	11	204	1
927	1100	729	176	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0
928	1101	145	340	258	3449	10	2448	9	3509	10	1020	2	0	0	3230	7	0	0
929	1102	340	176	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0
930	1103	728	348	23	0	0	2550	5	0	0	0	0	0	0	0	0	0	0
931	1104	344	730	112	0	0	0	0	4243	14	0	0	0	0	1904	8	0	0
932	1105	731	732	44	0	0	0	0	510	1	0	0	0	0	544	2	0	0
933	1106	93	731	151	0	0	3910	8	3910	8	0	0	0	0	1632	6	0	0
934	1107	731	344	111	0	0	2550	5	510	1	0	0	0	0	1394	4	0	0
935	1108	345	733	112	0	0	1224	6	3910	8	0	0	0	0	2142	6	0	0
936	1109	732	345	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0
937	1110	733	145	77	0	0	450	7	1530	3	0	0	0	0	544	2	0	0
938	1111	734	342	99	612	3	3230	14	0	0	1530	3	0	0	1632	6	0	0
939	1112	734	735	67	0	0	3978	12	0	0	0	0	0	0	1360	3	0	0
940	1113	733	730	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0
941	1114	730	734	40	0	0	2040	4	0	0	0	0	0	0	1088	4	0	0
942	1115	736	176	149	0	0	2040	4	3400	2	1700	1	0	0	544	2	0	0
943	1116	342	736	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0
944	1117	729	347	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0
945	1118	346	737	152	0	0	0	0	408	2	0	0	0	0	0	0	0	0
946	1119	727	346	98	0	0	0	0	3978	9	0	0	0	0	1292	5	232	2
947	1120	738	575	166	0	0	2040	4	4005	15	0	0	0	0	3364	16	728	4
948	1121	386	738	265	0	0	0	0	3414	19	0	0	0	0	2566	13	1156	9
949	1122	739	351	82	0	0	4080	8	1054	3	0	0	0	0	2074	5	0	0
950	1123	351	738	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0
951	1124	582	739	126	0	0	2040	10	850	2	0	0	0	0	544	2	0	0
952	1125	350	739	77	0	0	425	1	0	0	0	0	0	0	408	2	0	0
953	1126	740	350	74	0	0	4147	14	0	0	1700	1	0	0	4080	13	0	0
954	1127	741	78	26	0	0	714	2	0	0	0	0	0	0	322	2	0	0
955	1128	78	378	62	0	0	1020	2	0	0	0	0	0	0	544	2	0	0
956	1129	459	742	23	0	0	3264	16	0	0	0	0	0	0	1700	4	0	0
957	1130	742	741	35	0	0	1275	3	1020	2	0	0	0	0	1088	4	0	0
958	1131	743	744	52	0	0	0	0	2125	5	0	0	0	0	850	2	0	0
959	1132	364	743	188	0	0	4250	9	4216	13	0	0	0	0	6018	19	0	0
960	1133	744	745	27	0	0	0	0	0	0	0	0	0	0	1190	3	0	0
961	1134	741	359	75	0	0	0	0	2550	5	0	0	0	0	816	4	0	0
962	1135	359	746	92	0	0	0	0	3688	24	0	0	0	0	6052	18	0	0
963	1136	746	743	69	0	0	1836	9	2550	5	0	0	0	0	1020	2	0	0
964	1138	384	746	178	1836	9	3825	8	4930	7	0	0	0	0	4352	15	0	0
965	1139	747	153	94	3060	6	0	0	0	0	0	0	0	0	2040	5	0	0
966	1140	381	747	67	0	0	2720	6	0	0	0	0	0	0	1496	6	0	0
967	1141	747	748	112	0	0	3414	11	0	0	0	0	0	0	2278	6	0	0
968	1142	368	749	101	0	0	1700	7	1020	2	0	0	0	0	1632	5	408	2
969	1143	385	368	97	0	0	1020	2	2448	6	0	0	0	0	1802	6	0	0
970	1144	749	156	127	0	0	935	2	3485	7	0	0	0	0	1768	8	408	2
971	1145	749	199	97	0	0	2754	9	1020	5	0	0	0	0	408	2	0	0
972	1146	199	111	111	0	0	1445	10	1700	1	0	0	0	0	0	0	0	0
973	1147	111	732	139	0	0	816	4	4236	12	0	0	0	0	3502	12	0	0
974	1148	372	750	56	0	0	4080	8	204	1	714	2	0	0	850	2	0	0
975	1149	751	258	101	0	0	3060	6	3060	6	0	0	0	0	1700	4	0	0
976	1150	750	369	83	0	0	2040	4	0	0	0	0	0	0	0	0	0	0
977	1151	370	369	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
978	1152	36	372	96	0	0	3420	15	0	0	0	0	0	0	3298	12	0	0
979	1153	370	108	101	0	0	2091	9	425	1	0	0	0	0	816	4	0	0
980	1154	108	752	82	0	0	4112	10	2550	5	0	0	0	0	2210	6	0	0
981	1155	751	752	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0
982	1156	144	752	118	3060	6	0	0	1530	3	0	0	0	0	1054	3	0	0
983	1157	752	753	98	510	1	0	0	408	2	0	0	0	0	204	1	232	2
984	1158	753	105	128	0	0	0	0	2380	7	0	0	0	0	1224	6	1304	11
985	1159	286	754	156	0	0	2040	4	0	0	0	0	0	0	3264	8	0	0
986	1160	96	722	73	0	0	0	0	0	0	1700	1	0	0	0	0	0	0
987	1161	754	722	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0
988	1162	490	755	78	0	0	3060	6	0	0	1020	2	0	0	510	1	0	0
989	1163	754	100	73	0	0	0	0	6338	21	0	0	0	0	2890	6	0	0
990	1164	756	754	74	0	0	1020	2	0	0	0	0	0	0	4420	9	0	0
991	1165	755	756	73	0	0	510	1	0	0	0	0	0	0	1870	4	0	0
992	1166	280	756	165	0	0	1020	2	612	3	2380	5	0	0	1530	3	0	0
993	1167	756	724	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0
994	1168	283	755	176	0	0	4054	20	0	0	3400	2	0	0	2380	6	0	0
995	1169	755	723	109	0	0	2040	4	4080	8	2805	1	0	0	1240	5	0	0
996	1170	753	751	141	2890	6	4247	17	510	1	1700	1	0	0	3910	15	340	1
997	1171	751	757	63	0	0	3774	8	1360	3	0	0	0	0	1904	8	0	0
998	1172	409	758	66	0	0	0	0	510	1	0	0	0	0	204	1	624	2
999	1174	37	409	111	0	0	1530	3	2040	4	1700	1	0	0	1224	3	0	0
1000	1175	758	430	21	0	0	0	0	918	3	0	0	0	0	408	2	640	4
1001	1176	430	270	88	0	0	0	0	2788	7	0	0	0	0	1428	5	408	2
1002	1177	759	269	99	1275	3	1870	4	2550	5	0	0	0	0	1088	4	0	0
1003	1178	170	759	201	0	0	510	1	4071	13	0	0	0	0	1954	10	1592	8
1004	1179	410	298	83	1020	2	0	0	2720	6	0	0	0	0	2244	6	0	0
1005	1180	759	410	125	3485	11	3715	23	918	3	0	0	0	0	5576	16	0	0
1006	1181	760	761	106	0	0	0	0	4179	13	0	0	0	0	1088	4	408	2
1007	1182	762	763	76	0	0	0	0	1530	3	0	0	0	0	204	1	232	2
1008	1183	764	762	61	0	0	0	0	1020	2	0	0	0	0	544	2	0	0
1009	1184	763	263	95	0	0	3060	6	4004	10	0	0	0	0	2924	8	0	0
1010	1185	765	764	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1011	1186	766	765	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1012	1187	423	767	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1013	1188	761	768	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1014	1189	768	767	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1015	1190	767	769	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1016	1191	769	765	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1017	1192	768	423	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1018	1193	769	770	81	0	0	3473	19	0	0	0	0	0	0	3910	9	0	0
1019	1194	766	769	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1020	1195	771	766	92	0	0	3060	6	0	0	0	0	0	0	1598	5	0	0
1021	1196	426	772	35	0	0	1530	3	0	0	0	0	0	0	0	0	0	0
1022	1197	773	12	40	0	0	0	0	1564	4	0	0	0	0	408	2	0	0
1023	1198	420	774	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1024	1199	420	761	73	3570	7	0	0	0	0	0	0	0	0	1700	4	0	0
1025	1200	761	424	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1026	1201	417	775	71	1020	5	0	0	408	2	0	0	0	0	1088	4	0	0
1027	1202	67	417	196	1530	3	3926	13	1224	6	0	0	0	0	3502	10	0	0
1028	1203	775	418	118	3925	22	0	0	3812	20	1700	1	0	0	8020	23	0	0
1029	1204	418	774	53	0	0	2890	6	340	1	0	0	0	0	1394	4	0	0
1030	1205	772	424	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1031	1206	773	426	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1032	1207	422	771	106	0	0	1530	3	0	0	0	0	0	0	680	2	0	0
1033	1208	776	777	77	0	0	0	0	1870	4	0	0	0	0	544	2	0	0
1034	1209	778	779	58	0	0	0	0	4250	12	0	0	0	0	816	4	0	0
1035	1210	777	259	90	0	0	2550	5	3060	4	0	0	0	0	1700	7	472	4
1036	1211	774	422	60	0	0	1224	8	2040	4	0	0	0	0	1734	5	0	0
1037	1212	778	771	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
