ProblemType:	SP-CARP
NumberNodes:	3072
NumberEdges:	3557
DepotNodeNumber:	420
NumberOfFractions:	1
NumberOfIntervalsForFraction	General_Glass_Metal_Plastic_Organic	3	3.5	7	14
GRAPH
EdgeNumber	EdgeId	StartNodeNumber	EndNodeNumber	Cost	Demand_0	Bins_0	Demand_1	Bins_1	Demand_2	Bins_2
1182	2711	1248	1236	91	0	0	187	2	0	0
1183	2712	1240	1247	93	0	0	188	2	94	1
1184	2713	1247	1248	2	0	0	0	0	0	0
1185	2715	1252	952	360	0	0	825	8	1828	11
1186	2716	949	1252	303	0	0	425	4	2312	15
1187	2717	1253	1254	136	0	0	561	6	94	1
1188	2755	1255	1256	109	0	0	408	2	94	1
1189	2759	1257	1258	140	0	0	0	0	187	2
1190	2760	1258	1063	29	0	0	0	0	0	0
1191	2761	1259	1260	62	0	0	0	0	0	0
1192	2762	1013	1258	38	0	0	0	0	0	0
1193	2763	1063	1259	265	0	0	859	8	94	1
1194	2765	1261	1262	51	0	0	0	0	204	1
1195	2766	1263	1264	29	0	0	0	0	204	1
1196	2768	1265	1266	81	0	0	0	0	0	0
1197	2773	1264	826	9	0	0	0	0	0	0
1198	2774	831	1267	123	0	0	0	0	0	0
1199	2775	1268	826	69	0	0	0	0	0	0
1200	2776	1262	1269	74	0	0	204	1	0	0
1201	2777	831	1262	5	0	0	0	0	0	0
1202	2778	1266	830	32	0	0	0	0	0	0
1203	2780	828	1270	26	0	0	0	0	119	1
1204	2781	1271	1267	55	0	0	1020	4	0	0
1205	2783	1269	828	116	0	0	0	0	0	0
1206	2785	830	1264	50	0	0	0	0	0	0
1207	2786	685	77	123	0	0	510	4	306	3
1208	2787	401	685	87	0	0	187	2	213	2
1209	2788	1272	1013	89	0	0	119	1	0	0
1210	2840	1273	1274	33	0	0	94	1	204	1
1211	2841	1275	1276	86	0	0	0	0	0	0
1212	2843	1277	1278	659	0	0	0	0	0	0
1213	2844	1279	1278	28	0	0	0	0	94	1
1214	2845	1280	1281	75	0	0	0	0	119	1
1215	2848	1282	1283	73	0	0	0	0	204	1
1216	2849	1284	1276	33	0	0	0	0	119	1
1217	2850	1285	1286	156	0	0	94	1	0	0
1218	2851	507	1274	313	0	0	0	0	0	0
1219	2852	1274	1283	66	0	0	0	0	0	0
1220	2853	1287	1288	34	0	0	0	0	0	0
1221	2854	1286	507	508	0	0	0	0	0	0
1222	2855	1289	1277	52	0	0	0	0	0	0
1223	2857	1289	1290	109	0	0	0	0	0	0
1224	2858	1283	1290	62	0	0	0	0	204	1
1225	2859	1285	1291	607	0	0	510	1	94	1
1226	2860	1275	1287	699	0	0	0	0	94	1
1227	2863	1289	1280	113	0	0	0	0	0	0
1228	2864	1292	1293	34	0	0	0	0	910	5
1229	2865	1294	1295	31	0	0	2040	4	1020	2
1230	2866	1296	1297	5	0	0	0	0	0	0
1231	2867	1298	1299	13	0	0	0	0	0	0
1232	2868	1297	1300	6	0	0	0	0	0	0
1233	2869	1293	1301	6	0	0	0	0	0	0
1234	2870	1302	1303	12	0	0	0	0	0	0
1235	2871	1304	1302	24	0	0	0	0	0	0
1236	2872	1302	1293	73	0	0	0	0	0	0
1237	2873	1299	1296	35	0	0	510	1	0	0
1238	2875	1305	1306	115	0	0	1020	2	0	0
1239	2877	1300	1304	39	0	0	1726	14	0	0
1240	2878	1301	1303	90	0	0	3808	32	0	0
1241	2879	1303	1294	21	0	0	0	0	0	0
1242	2884	1307	1308	233	0	0	485	4	952	7
1243	2885	1309	1310	88	0	0	0	0	485	4
1244	2886	1310	1307	70	0	0	213	2	0	0
1245	2887	1311	1310	34	0	0	94	1	417	3
1246	2888	1312	1307	38	0	0	298	2	408	2
1247	2937	1313	1314	300	0	0	1156	10	816	7
1248	2938	1315	1313	28	0	0	0	0	0	0
1249	2939	1316	1315	31	0	0	0	0	0	0
1250	2940	1317	1316	19	0	0	187	2	0	0
1251	2941	1313	1316	16	0	0	0	0	0	0
1252	2942	927	214	77	0	0	0	0	0	0
1253	2943	1318	1319	379	0	0	400	4	213	2
1254	2944	1318	927	99	0	0	0	0	0	0
1255	2948	136	196	107	0	0	306	3	0	0
1256	2949	136	1320	105	0	0	281	3	94	1
1257	2950	1320	1321	38	0	0	187	2	0	0
1258	2960	1322	1323	41	0	0	94	1	417	3
1259	2961	1324	1325	44	0	0	213	2	187	2
1260	2962	1228	1326	42	0	0	306	3	119	1
1261	2963	1324	1322	62	0	0	0	0	0	0
1262	2964	1324	1327	39	0	0	238	2	238	2
1263	2965	1228	1324	64	0	0	0	0	0	0
1264	2966	1322	1328	36	0	0	94	1	442	3
1265	2967	1228	1329	72	0	0	485	4	187	2
1266	2968	1330	1331	43	0	0	408	2	0	0
1267	2969	1331	1077	157	0	0	816	7	0	0
1268	2970	1332	1331	114	0	0	0	0	595	4
1269	2973	1333	1334	33	0	0	1530	3	0	0
1270	2976	1334	1335	28	0	0	0	0	0	0
1271	2978	1336	1337	110	0	0	375	4	799	5
1272	2979	1338	1339	250	0	0	1250	11	374	4
1273	2980	684	73	66	0	0	298	2	0	0
1274	2981	1006	1067	113	0	0	306	3	187	2
1275	2982	568	1006	243	0	0	0	0	0	0
1276	3000	548	1340	342	0	0	94	1	0	0
1277	3001	1341	1342	46	0	0	0	0	94	1
1278	3002	1343	1344	71	0	0	0	0	0	0
1279	3003	1342	1345	46	0	0	0	0	0	0
1280	3004	1345	1343	69	0	0	0	0	0	0
1281	3005	1344	1226	39	0	0	0	0	0	0
1282	3006	1346	1343	37	0	0	119	1	502	3
1283	3007	1344	1347	35	0	0	94	1	306	3
1284	3008	1344	1348	36	0	0	204	1	306	3
1285	3009	1345	1349	37	0	0	94	1	502	3
1286	3010	1345	1350	35	0	0	204	1	417	3
1287	3011	1351	1343	40	0	0	204	1	391	3
1288	3022	1352	1353	60	0	0	0	0	0	0
1289	3024	506	1354	68	0	0	476	4	0	0
1290	3025	1353	1355	18	0	0	204	1	0	0
1291	3027	1356	1357	59	0	0	204	1	204	1
1292	3028	1358	1359	104	0	0	119	1	0	0
1293	3029	219	1360	48	0	0	0	0	391	3
1294	3030	1360	1361	21	0	0	0	0	0	0
1295	3031	1362	219	10	0	0	0	0	0	0
1296	3032	1363	1364	33	0	0	0	0	94	1
1297	3033	1365	1363	59	0	0	187	2	0	0
1298	3034	1361	1366	128	0	0	94	1	374	4
1299	3035	1352	1362	66	0	0	0	0	94	1
1300	3036	1366	1291	47	0	0	0	0	604	5
1301	3037	1352	1365	108	0	0	0	0	119	1
1302	3038	1367	1368	46	0	0	0	0	0	0
1303	3039	1366	1354	500	0	0	0	0	0	0
1304	3040	1368	1291	68	0	0	0	0	0	0
1305	3041	1357	1369	4	0	0	0	0	0	0
1306	3042	1370	1371	40	0	0	0	0	0	0
1307	3043	1360	1369	26	0	0	0	0	0	0
1308	3044	1372	1368	34	0	0	0	0	94	1
1309	3045	1373	1352	193	0	0	0	0	204	1
1310	3046	1357	1372	83	0	0	0	0	298	2
1311	3047	1371	1367	14	0	0	0	0	510	1
1312	3048	1373	1370	42	0	0	0	0	0	0
1313	3049	1365	1374	130	0	0	119	1	391	3
1314	3050	1372	1370	58	0	0	0	0	0	0
1315	3051	1369	1361	23	0	0	0	0	0	0
1316	3052	729	1375	250	0	0	468	5	94	1
1317	3053	730	593	48	0	0	0	0	0	0
1318	3054	730	729	62	0	0	119	1	204	1
1319	3055	1376	1377	69	0	0	0	0	94	1
1320	3056	1378	1379	102	0	0	187	2	298	2
1321	3057	1380	1381	36	0	0	281	3	0	0
1322	3058	1382	1376	116	0	0	0	0	0	0
1323	3059	1383	1378	24	0	0	0	0	0	0
1324	3060	1384	1385	76	0	0	0	0	0	0
1325	3061	1385	1386	49	0	0	0	0	0	0
1326	3062	1385	1387	271	0	0	774	8	1326	11
1327	3063	605	728	90	0	0	0	0	0	0
1328	3064	1388	1385	159	0	0	1122	7	502	3
1329	3065	1389	1382	129	0	0	188	2	400	4
1330	3066	1390	1389	33	0	0	0	0	0	0
1331	3067	1391	1384	53	0	0	204	1	119	1
1332	3069	1390	1379	75	0	0	0	0	0	0
1333	3070	1383	1381	52	0	0	94	1	204	1
1334	3071	1376	190	231	0	0	0	0	0	0
1335	3072	1386	1383	93	0	0	94	1	451	4
1336	3073	728	1384	71	0	0	0	0	0	0
1337	3074	1381	1392	52	0	0	119	1	502	3
1338	3075	599	605	13	0	0	0	0	0	0
1339	3076	1393	1259	153	0	0	1386	8	417	3
1340	3085	1394	1395	147	0	0	578	5	1122	7
1341	3086	1396	1397	126	0	0	119	1	0	0
1342	3087	1398	1399	151	0	0	0	0	213	2
1343	3088	1400	1401	46	0	0	94	1	0	0
1344	3091	1402	1403	29	0	0	0	0	408	2
1345	3093	1404	1397	47	0	0	0	0	0	0
1346	3094	1405	1404	104	0	0	0	0	204	1
1347	3096	1406	1407	28	0	0	94	1	0	0
1348	3098	1408	1409	65	0	0	0	0	204	1
1349	3100	1402	1410	355	0	0	0	0	0	0
1350	3101	1399	1411	280	0	0	0	0	0	0
1351	3103	1411	1401	148	0	0	0	0	0	0
1352	3104	1401	1406	417	0	0	0	0	0	0
1353	3106	1364	1402	203	0	0	0	0	0	0
1354	3107	1399	1412	96	0	0	0	0	94	1
1355	3110	1414	1413	1024	0	0	0	0	0	0
1356	3111	1415	1410	57	0	0	0	0	0	0
1357	3112	1412	1415	185	0	0	0	0	0	0
1358	3114	531	1414	338	0	0	94	1	0	0
1359	3116	1410	1417	137	0	0	0	0	204	1
1360	3118	1404	1411	232	0	0	0	0	0	0
1361	3119	1415	1409	315	0	0	0	0	0	0
1362	3120	1417	1418	25	0	0	0	0	0	0
1363	3121	1418	1416	28	0	0	0	0	408	2
1364	3123	1419	1420	83	0	0	94	1	0	0
1365	3124	1421	1422	66	0	0	408	2	119	1
1366	3125	1423	1419	28	0	0	0	0	0	0
1367	3126	1423	1004	41	0	0	0	0	0	0
1368	3127	1424	1425	2	0	0	0	0	0	0
1369	3128	1426	1427	20	0	0	0	0	0	0
1370	3129	1425	1428	39	0	0	0	0	391	3
1371	3130	1429	1430	41	0	0	187	2	0	0
1372	3131	1231	1424	99	0	0	0	0	0	0
1373	3132	1427	1431	88	0	0	0	0	0	0
1374	3133	1004	1432	28	0	0	0	0	0	0
1375	3134	1431	1429	50	0	0	0	0	323	2
1376	3135	1419	1426	64	0	0	0	0	0	0
1377	3136	736	1231	124	0	0	485	4	238	2
1378	3137	711	1421	27	0	0	0	0	0	0
1379	3138	1421	1432	29	0	0	0	0	0	0
1380	3139	1432	994	26	0	0	0	0	0	0
1381	3140	1428	1433	43	0	0	94	1	94	1
1382	3141	1433	1434	27	0	0	0	0	204	1
1383	3142	1435	736	168	0	0	204	1	1080	8
1384	3144	1434	711	8	0	0	0	0	0	0
1385	3145	1436	1437	27	0	0	0	0	0	0
1386	3146	1438	1439	40	0	0	188	2	298	2
1387	3147	1439	1440	123	0	0	187	2	187	2
1388	3148	1437	1439	245	0	0	493	5	578	5
1389	3149	1436	491	205	0	0	655	7	306	3
1390	3150	1441	1440	244	0	0	952	9	799	8
1391	3151	1442	1443	281	0	0	0	0	94	1
1392	3152	1443	1444	613	0	0	0	0	0	0
1393	3153	1443	408	586	0	0	0	0	0	0
1394	3155	310	49	182	0	0	0	0	0	0
1395	3156	1444	310	317	0	0	94	1	94	1
1396	3157	408	1445	2	0	0	0	0	0	0
1397	3158	1446	1445	256	0	0	119	1	391	3
1398	3159	1444	1447	268	0	0	0	0	187	2
1399	3160	1448	1449	58	0	0	0	0	204	1
1400	3161	1450	1451	46	0	0	0	0	119	1
1401	3162	1452	1453	33	0	0	0	0	94	1
1402	3163	1454	1455	220	0	0	578	5	204	1
1403	3164	743	1453	174	0	0	604	5	0	0
1404	3165	1451	1454	173	0	0	298	2	306	3
1405	3166	1449	1451	3	0	0	0	0	0	0
1406	3167	1449	1453	133	0	0	400	4	94	1
1407	3169	1456	1457	125	0	0	375	4	213	2
1408	3170	1458	1459	105	0	0	578	5	391	3
1409	3171	1459	1460	37	0	0	0	0	94	1
1410	3172	1460	1461	42	0	0	119	1	0	0
1411	3173	1462	1456	62	0	0	400	4	0	0
1412	3174	1463	1464	103	0	0	604	5	94	1
1413	3175	1465	1466	23	0	0	0	0	0	0
1414	3176	1464	1467	51	0	0	0	0	94	1
1415	3177	1468	1459	61	0	0	0	0	408	2
1416	3178	1464	1469	108	0	0	485	4	0	0
1417	3179	1470	1466	147	0	0	281	3	187	2
1418	3180	1457	1468	90	0	0	188	2	408	2
1419	3181	1461	1463	13	0	0	0	0	0	0
1420	3182	1467	1465	57	0	0	0	0	0	0
1421	3202	1471	1472	164	0	0	188	2	400	4
1422	3203	1473	1474	39	0	0	2550	5	0	0
1423	3237	493	1475	168	0	0	791	7	918	6
1424	3250	1476	1477	90	0	0	502	3	0	0
1425	3251	1478	1476	145	0	0	408	2	213	2
1426	3252	440	1476	203	0	0	307	3	213	2
1427	3253	1479	1480	53	0	0	0	0	204	1
1428	3254	1481	1482	19	0	0	0	0	94	1
1429	3255	1483	1484	56	0	0	0	0	204	1
1430	3256	1485	1479	79	0	0	0	0	323	2
1431	3257	1485	1446	61	0	0	94	1	408	2
1432	3258	1486	1487	50	0	0	0	0	94	1
1433	3259	1130	1488	53	0	0	0	0	187	2
1434	3260	1488	1489	129	0	0	238	2	442	3
1435	3261	1489	1490	49	0	0	0	0	0	0
1436	3262	1491	1485	76	0	0	0	0	0	0
1437	3263	1484	1482	107	0	0	94	1	187	2
1438	3264	1482	295	35	0	0	0	0	0	0
1439	3265	1479	1486	7	0	0	0	0	0	0
1440	3266	1491	1124	77	0	0	0	0	502	3
1441	3267	1487	1130	7	0	0	0	0	0	0
1442	3268	1490	1484	32	0	0	0	0	0	0
1443	3269	1486	1492	78	0	0	0	0	94	1
1444	3270	1489	1493	39	0	0	94	1	238	2
1445	3271	1494	1495	47	0	0	799	3	204	1
1446	3272	1496	1494	103	0	0	323	2	323	2
1447	3274	1495	1497	19	0	0	0	0	0	0
1448	3277	1498	1499	166	0	0	1012	7	1029	6
1449	3278	1499	1500	7	0	0	0	0	0	0
1450	3279	1501	1502	30	0	0	0	0	0	0
1451	3280	1503	1504	133	0	0	2856	24	0	0
1452	3281	1502	1503	87	0	0	2142	18	0	0
1453	3282	1505	1335	155	0	0	0	0	1666	14
1454	3283	1335	1506	64	0	0	119	1	357	3
1455	3284	1507	1508	104	0	0	0	0	0	0
1456	3285	1509	1507	267	0	0	1871	15	468	5
1457	3288	1510	1511	67	0	0	94	1	281	3
1458	3289	1457	1512	114	0	0	281	3	408	2
1459	3290	1513	1510	58	0	0	94	1	204	1
1460	3291	1512	1514	22	0	0	0	0	0	0
1461	3292	1515	1511	92	0	0	281	3	391	3
1462	3293	1516	1512	49	0	0	187	2	213	2
1463	3294	1511	1514	80	0	0	94	1	298	2
1464	3295	1517	1510	71	0	0	94	1	213	2
1465	3296	351	1518	190	0	0	468	5	502	3
1466	3297	1519	1520	46	0	0	0	0	204	1
1467	3298	1521	1522	248	0	0	0	0	94	1
1468	3299	1523	1524	44	0	0	0	0	298	2
1469	3300	1520	1521	276	0	0	0	0	0	0
1470	3302	892	1520	139	0	0	0	0	0	0
1471	3303	1524	1521	84	0	0	0	0	0	0
1472	3304	1525	1526	305	0	0	1242	13	468	5
1473	3305	1440	1527	150	0	0	910	8	485	4
1474	3309	1528	1529	5	0	0	0	0	0	0
1475	3310	1530	1528	172	0	0	1105	6	187	2
1476	3311	1530	1205	34	0	0	0	0	0	0
1477	3312	1530	1531	78	0	0	672	6	94	1
1478	3314	1199	1532	308	0	0	1420	14	578	5
1479	3315	1533	1534	147	0	0	927	7	765	5
1480	3336	1535	1536	255	0	0	1556	14	187	2
1481	3338	1537	1538	128	0	0	375	4	94	1
1482	3339	1539	1540	148	0	0	629	5	791	7
1483	3340	124	1541	128	0	0	1369	7	417	3
1484	3341	1542	1543	241	0	0	587	6	204	1
1485	3342	1544	1542	25	0	0	0	0	94	1
1486	3343	1545	1544	100	0	0	94	1	94	1
1487	3344	1546	1547	42	0	0	0	0	536	4
1488	3345	1546	1227	39	0	0	0	0	0	0
1489	3346	1548	1549	39	0	0	417	3	204	1
1490	3347	1550	1548	69	0	0	0	0	0	0
1491	3348	1551	1550	36	0	0	0	0	485	4
1492	3349	1548	1546	67	0	0	0	0	0	0
1493	3350	1546	1552	40	0	0	213	2	298	2
1494	3351	1550	1553	35	0	0	119	1	391	3
1495	3352	1548	1554	37	0	0	0	0	621	4
1496	3353	516	1555	122	0	0	493	5	0	0
1497	3354	1556	1557	34	0	0	94	1	417	3
1498	3355	1558	1559	32	0	0	0	0	374	4
1499	3356	1556	1560	32	0	0	281	3	187	2
1500	3357	1555	1556	77	0	0	0	0	0	0
1501	3358	1556	1558	80	0	0	0	0	0	0
1502	3359	1555	1561	75	0	0	281	3	323	2
1503	3360	1558	1562	33	0	0	94	1	306	3
1504	3361	1563	26	87	0	0	1879	13	0	0
1505	3362	1564	1563	22	0	0	204	1	0	0
1506	3363	1565	1564	5	0	0	0	0	0	0
1507	3364	1566	1567	64	0	0	2134	9	94	1
1508	3365	1568	1566	4	0	0	0	0	0	0
1509	3366	1567	403	24	0	0	0	0	0	0
1510	3367	403	26	66	0	0	213	2	595	4
1511	3368	1069	210	282	0	0	961	10	400	4
1512	3369	708	1569	35	0	0	0	0	0	0
1513	3370	1569	1570	156	0	0	187	2	94	1
1514	3371	701	1571	174	0	0	94	1	0	0
1515	3372	1570	1572	84	0	0	94	1	94	1
1516	3373	1573	707	189	0	0	94	1	94	1
1517	3374	1574	1573	31	0	0	0	0	0	0
1518	3382	1575	1576	34	0	0	0	0	119	1
1519	3383	1267	1577	124	0	0	0	0	0	0
1520	3384	1578	1579	53	0	0	119	1	204	1
1521	3385	1580	1581	78	0	0	204	1	0	0
1522	3387	1582	1583	33	0	0	94	1	0	0
1523	3388	1576	1581	8	0	0	0	0	0	0
1524	3390	1271	1577	36	0	0	0	0	0	0
1525	3392	1577	1579	31	0	0	0	0	0	0
1526	3393	1583	1271	20	0	0	0	0	0	0
1527	3395	1585	1576	83	0	0	0	0	0	0
1528	3397	1581	1584	21	0	0	0	0	510	1
1529	3398	1586	1587	37	0	0	94	1	281	3
1530	3399	1588	1589	40	0	0	426	4	0	0
1531	3400	1589	1590	66	0	0	119	1	0	0
1532	3401	1591	1592	99	0	0	0	0	893	6
1533	3405	1593	27	135	0	0	2576	15	714	5
1534	3406	1594	1595	123	0	0	119	1	1615	9
1535	3407	1596	1597	257	0	0	94	1	0	0
1536	3408	1596	1598	1041	0	0	0	0	0	0
1537	3409	1599	1596	253	0	0	0	0	0	0
1538	3410	1600	1599	55	0	0	0	0	0	0
1539	3411	1600	1601	23	0	0	94	1	94	1
1540	3412	1598	1602	47	0	0	119	1	298	2
1541	3413	1603	601	160	0	0	885	8	400	4
1542	3414	1070	1604	117	0	0	493	5	94	1
1543	3433	1605	1606	358	0	0	374	4	119	1
1544	3434	1606	1607	228	0	0	910	8	94	1
1545	3435	1608	1609	60	0	0	94	1	298	2
1546	3436	1610	1611	73	0	0	375	4	94	1
1547	3437	1612	1613	47	0	0	281	3	213	2
1548	3438	1614	1608	49	0	0	0	0	0	0
1549	3439	1615	1614	73	0	0	94	1	0	0
1550	3440	1616	1617	47	0	0	400	4	0	0
1551	3441	1614	1612	95	0	0	187	2	0	0
1552	3442	1618	1619	74	0	0	374	4	0	0
1553	3443	1618	1616	96	0	0	94	1	94	1
1554	3444	1612	1618	100	0	0	187	2	0	0
1555	3445	1616	1610	53	0	0	0	0	0	0
1556	3446	1608	1620	67	0	0	374	4	119	1
1557	3448	1621	1622	319	0	0	400	4	391	3
1558	3449	1621	1623	55	0	0	281	3	0	0
1559	3450	1624	1621	78	0	0	579	5	119	1
1560	3451	1625	1626	293	0	0	1955	18	612	6
1561	3452	1627	1628	14	0	0	587	6	374	4
1562	3453	1629	1627	17	0	0	0	0	0	0
1563	3455	1630	1631	377	0	0	94	1	0	0
1564	3456	1632	1633	52	0	0	0	0	0	0
1565	3457	1634	1635	27	0	0	0	0	0	0
1566	3458	1636	1637	146	0	0	0	0	94	1
1567	3459	1630	1638	59	0	0	0	0	0	0
1568	3460	1639	1634	163	0	0	0	0	204	1
1569	3461	1640	1641	49	0	0	119	1	0	0
1570	3462	1642	1632	59	0	0	94	1	0	0
1571	3464	1634	1643	15	0	0	0	0	0	0
1572	3466	1637	1638	383	0	0	0	0	0	0
1573	3467	1643	1645	713	0	0	408	2	0	0
1574	3468	1635	1643	26	0	0	0	0	0	0
1575	3469	1638	1641	259	0	0	0	0	0	0
1576	3470	553	1633	255	0	0	0	0	0	0
1577	3471	574	1645	369	0	0	0	0	0	0
1578	3472	1633	1644	40	0	0	0	0	0	0
1579	3474	1641	1644	72	0	0	0	0	0	0
1580	3475	1637	1635	145	0	0	0	0	0	0
1581	3485	95	1646	141	0	0	306	3	604	5
1582	3486	1604	1647	47	0	0	94	1	187	2
1583	3487	1604	1067	227	0	0	876	7	400	4
1584	3488	1648	1649	223	0	0	782	6	0	0
1585	3508	704	1650	130	0	0	94	1	94	1
1586	3521	1651	1652	42	0	0	94	1	204	1
1587	3522	1653	1221	18	0	0	0	0	0	0
1588	3523	1654	1655	117	0	0	723	3	0	0
1589	3524	1656	1657	33	0	0	0	0	0	0
1590	3525	1656	1658	7	0	0	0	0	0	0
1591	3526	1222	1653	66	0	0	298	2	204	1
1592	3527	1653	1659	53	0	0	408	2	204	1
1593	3528	1222	1660	65	0	0	281	3	94	1
1594	3529	1661	1662	34	0	0	0	0	0	0
1595	3530	1658	1654	58	0	0	298	2	204	1
1596	3532	1656	1651	40	0	0	680	2	238	2
1597	3533	1655	1662	21	0	0	0	0	0	0
1598	3534	1661	1221	55	0	0	0	0	0	0
1599	3535	1663	835	89	0	0	748	10	0	0
1600	3536	1664	834	146	0	0	298	2	935	10
1601	3537	1665	1664	34	0	0	0	0	0	0
1602	3538	1665	1655	36	0	0	0	0	0	0
1603	3540	1662	1665	23	0	0	0	0	0	0
1604	3563	1666	1667	27	0	0	94	1	0	0
1605	3564	1668	1669	12	0	0	0	0	0	0
1606	3565	1670	1671	29	0	0	0	0	0	0
1607	3566	1672	1492	89	0	0	0	0	187	2
1608	3567	1669	1667	50	0	0	0	0	187	2
1609	3568	1673	1668	50	0	0	0	0	94	1
1610	3569	1671	1673	31	0	0	0	0	0	0
1611	3570	1490	1670	88	0	0	94	1	417	3
1612	3572	1492	1446	10	0	0	0	0	0	0
1613	3573	1667	1672	18	0	0	0	0	0	0
1614	3574	1669	1674	66	0	0	0	0	94	1
1615	3575	1674	1675	111	0	0	0	0	323	2
1616	3576	1674	1666	88	0	0	0	0	0	0
1617	3577	1676	1671	195	0	0	0	0	612	3
1618	3578	1676	1673	153	0	0	0	0	723	6
1619	3579	1677	220	259	0	0	579	5	425	4
1620	3584	1678	1679	61	0	0	281	3	94	1
1621	3585	1680	1679	105	0	0	0	0	94	1
1622	3586	1679	1681	107	0	0	561	6	187	2
1623	3587	1682	1683	91	0	0	502	3	204	1
1624	3588	1684	1378	259	0	0	1046	10	213	2
1625	3589	1685	1684	82	0	0	187	2	0	0
1626	3590	1386	1682	153	0	0	213	2	187	2
1627	3591	1686	1685	77	0	0	595	4	119	1
1628	3592	1682	1685	71	0	0	0	0	204	1
1629	3609	1687	1688	202	0	0	1071	10	0	0
1630	3640	1689	1062	240	0	0	1471	14	374	4
1631	3681	1690	1691	83	0	0	94	1	0	0
1632	3685	1692	1693	1355	0	0	0	0	0	0
1633	3686	1691	394	145	0	0	0	0	0	0
1634	3687	1692	1694	25	0	0	187	2	0	0
1635	3688	1694	1691	197	0	0	0	0	0	0
1636	3692	292	1695	1475	0	0	0	0	0	0
1637	3693	295	292	21	0	0	0	0	0	0
1638	3694	1696	1695	349	0	0	0	0	94	1
1639	3695	1697	839	67	0	0	0	0	204	1
1640	3696	845	839	38	0	0	0	0	0	0
1641	3697	1698	1699	52	0	0	0	0	578	5
1642	3698	845	1700	93	0	0	0	0	706	4
1643	3699	1698	1700	28	0	0	94	1	0	0
1644	3704	1379	1701	145	0	0	494	5	485	4
1645	3705	1701	1390	156	0	0	281	3	0	0
1646	3707	1702	1703	90	0	0	0	0	0	0
1647	3708	1703	215	129	0	0	391	3	204	1
1648	3709	1704	1702	55	0	0	0	0	323	2
1649	3710	218	1702	259	0	0	1131	8	952	7
1650	3712	1308	1705	88	0	0	579	5	0	0
1651	3713	1472	410	9	0	0	0	0	0	0
1652	3714	1706	1707	42	0	0	213	2	204	1
1653	3715	1705	1708	185	0	0	187	2	1080	8
1654	3716	1707	1472	124	0	0	485	4	213	2
1655	3717	1709	410	114	0	0	188	2	94	1
1656	3718	1308	1709	249	0	0	969	8	1207	7
1657	3719	1709	1710	99	0	0	0	0	187	2
1658	3722	1711	1098	207	0	0	0	0	0	0
1659	3723	1713	130	145	0	0	281	3	0	0
1660	3724	1713	1714	198	0	0	213	2	306	3
1661	3725	1715	1716	23	0	0	0	0	94	1
1662	3726	1717	1455	110	0	0	0	0	94	1
1663	3727	1716	747	202	0	0	0	0	0	0
1664	3728	1718	1455	251	0	0	0	0	0	0
1665	3729	1719	1718	8	0	0	0	0	0	0
1666	3730	1101	1716	293	0	0	0	0	0	0
1667	3731	747	1719	310	0	0	0	0	0	0
1668	3734	1720	1721	82	0	0	374	4	0	0
1669	3735	1722	1723	86	0	0	468	5	94	1
1670	3736	1724	1725	191	0	0	1233	10	493	5
1671	3737	1726	1727	95	0	0	604	5	281	3
1672	3738	1724	362	86	0	0	281	3	0	0
1673	3739	1728	1729	343	0	0	188	2	238	2
1674	3740	1727	1725	87	0	0	0	0	0	0
1675	3741	1730	1725	81	0	0	655	5	0	0
1676	3742	1721	1723	2	0	0	0	0	0	0
1677	3743	1731	1732	63	0	0	391	3	94	1
1678	3744	1733	1731	95	0	0	306	3	357	3
1679	3745	1734	1728	107	0	0	281	3	213	2
1680	3746	362	1728	48	0	0	0	0	0	0
1681	3747	1735	1721	77	0	0	188	2	0	0
1682	3748	1736	1737	90	0	0	485	4	187	2
1683	3750	1738	1727	78	0	0	672	6	0	0
1684	3751	1737	1735	11	0	0	0	0	0	0
1685	3752	1731	1737	80	0	0	94	1	0	0
1686	3753	1723	1727	83	0	0	0	0	0	0
1687	3754	1739	1740	49	0	0	0	0	204	1
1688	3756	1741	1742	76	0	0	816	4	0	0
1689	3758	1743	1744	31	0	0	0	0	94	1
1690	3764	1745	1746	86	0	0	94	1	0	0
1691	3765	1747	1748	123	0	0	0	0	204	1
1692	3766	799	1749	59	0	0	0	0	0	0
1693	3769	1748	1749	555	0	0	0	0	0	0
1694	3771	1648	1039	51	0	0	0	0	0	0
1695	3772	1744	1740	259	0	0	0	0	94	1
1696	3773	1750	1338	92	0	0	204	1	0	0
1697	3774	1748	326	146	0	0	0	0	0	0
1698	3775	1338	1543	107	0	0	187	2	0	0
1699	3776	1745	1622	73	0	0	94	1	119	1
1700	3777	1622	1648	52	0	0	119	1	0	0
1701	3778	1039	1750	44	0	0	0	0	0	0
1702	3779	1543	1744	63	0	0	0	0	0	0
1703	3782	1751	1745	21	0	0	0	0	0	0
1704	3783	1740	326	160	0	0	0	0	0	0
1705	3789	1742	799	17	0	0	0	0	0	0
1706	3794	1752	1753	16	0	0	332	3	298	2
1707	3795	1752	1754	17	0	0	323	2	357	3
1708	3796	1755	1752	124	0	0	187	2	731	4
1709	3798	1756	1757	129	0	0	442	3	723	6
1710	3799	1465	1758	167	0	0	587	6	0	0
1711	3800	1758	1759	75	0	0	94	1	0	0
1712	3801	1759	1760	79	0	0	187	2	0	0
1713	3802	1760	1761	23	0	0	0	0	0	0
1714	3803	1762	834	42	0	0	0	0	298	2
