ProblemType:	SP-CARP
NumberNodes:	812
NumberEdges:	1124
DepotNodeNumber:	0
NumberOfFractions:	1
NumberOfIntervalsForFraction	General_Glass_Metal_Plastic_Organic	7	2.3	3.5	7	14	21	28	56
GRAPH
EdgeNumber	EdgeId	StartNodeNumber	EndNodeNumber	Cost	Demand_0	Bins_0	Demand_1	Bins_1	Demand_2	Bins_2	Demand_3	Bins_3	Demand_4	Bins_4	Demand_5	Bins_5	Demand_6	Bins_6
693	823	632	220	116	0	0	4080	8	1530	3	0	0	0	0	3264	5	0	0
694	824	220	218	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0
695	825	315	498	115	0	0	2193	12	0	0	0	0	0	0	510	1	0	0
696	826	2	634	162	0	0	4009	29	510	1	0	0	0	0	3570	7	0	0
697	827	2	218	100	0	0	3524	21	1530	3	0	0	0	0	4998	12	0	0
698	828	635	636	120	0	0	0	0	306	2	0	0	0	0	408	2	472	4
699	829	637	638	87	0	0	0	0	1394	9	0	0	0	0	1836	9	1236	9
700	830	635	637	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
701	831	4	635	91	0	0	0	0	1428	9	0	0	0	0	1836	9	232	2
702	832	639	495	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0
703	834	407	491	264	0	0	3966	28	3060	6	0	0	0	0	4590	14	0	0
704	835	496	640	235	0	0	0	0	3747	29	0	0	0	0	4086	29	2732	23
705	836	640	641	96	0	0	0	0	884	6	0	0	0	0	1224	6	832	7
706	837	638	639	181	0	0	0	0	3672	24	0	0	0	0	3900	24	2156	16
707	838	642	638	72	0	0	0	0	1122	7	0	0	0	0	1428	7	232	2
708	839	640	642	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0
709	840	634	489	123	0	0	3928	9	153	1	0	0	0	0	2618	8	232	2
710	841	222	634	250	0	0	0	0	4998	29	0	0	0	0	3864	24	3024	24
711	842	416	222	79	0	0	3060	6	1683	4	0	0	0	0	1462	5	0	0
712	847	644	645	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
713	848	646	644	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0
714	849	227	647	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0
715	850	647	646	79	0	0	3970	9	0	0	0	0	0	0	850	2	0	0
716	851	413	646	197	0	0	1700	4	3604	5	0	0	0	0	1292	5	0	0
717	852	646	232	191	3913	9	0	0	510	1	0	0	0	0	2890	7	0	0
718	853	648	649	49	0	0	3653	19	3508	27	0	0	0	0	4760	10	0	0
719	854	647	648	115	0	0	3656	10	0	0	0	0	0	0	1190	3	0	0
720	855	405	647	160	4213	10	0	0	204	1	0	0	0	0	2788	8	0	0
721	856	516	224	75	0	0	3570	7	3786	15	850	2	0	0	4080	6	0	0
722	857	224	648	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0
723	858	414	228	78	0	0	0	0	306	2	0	0	0	0	408	2	352	3
724	859	645	131	8	0	0	0	0	306	2	0	0	0	0	408	2	232	2
725	860	133	644	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0
726	861	228	133	140	0	0	4182	15	833	3	0	0	0	0	2312	7	116	1
727	862	645	494	165	0	0	3974	29	0	0	0	0	0	0	4250	10	0	0
728	863	40	5	131	2040	10	4017	25	0	0	1020	2	0	0	4420	9	0	0
729	864	5	10	129	3421	18	0	0	0	0	1785	3	1700	1	680	2	0	0
730	865	650	651	192	0	0	0	0	0	0	1870	1	0	0	4590	9	0	0
731	866	652	650	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0
732	868	492	652	127	4219	36	0	0	0	0	0	0	0	0	6290	15	0	0
733	869	653	138	142	0	0	0	0	2278	11	0	0	0	0	2652	13	1268	10
734	870	138	654	108	0	0	0	0	1921	6	0	0	0	0	1224	6	944	8
735	871	412	653	85	0	0	3060	6	204	1	1530	3	0	0	1224	3	232	2
736	872	235	655	26	0	0	0	0	204	1	0	0	0	0	204	1	0	0
737	873	617	655	49	0	0	0	0	119	1	0	0	0	0	204	1	232	2
738	874	485	480	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
739	875	655	234	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0
740	876	235	485	67	0	0	0	0	493	2	0	0	0	0	408	2	472	4
741	877	480	656	106	0	0	3749	25	0	0	1870	1	0	0	5100	10	0	0
742	878	414	657	85	0	0	0	0	1870	1	0	0	0	0	0	0	0	0
743	879	658	623	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0
744	880	657	658	247	0	0	0	0	1836	11	0	0	0	0	2040	10	712	6
745	882	656	202	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0
746	883	623	656	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0
747	884	659	660	82	0	0	0	0	663	4	0	0	0	0	816	4	352	3
748	885	137	659	77	0	0	0	0	935	5	0	0	0	0	1020	5	944	8
749	886	136	659	81	0	0	0	0	357	2	0	0	0	0	408	2	352	3
750	887	661	137	87	0	0	0	0	1207	4	0	0	0	0	612	3	640	4
751	888	662	410	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0
752	889	406	663	85	0	0	0	0	1020	2	0	0	0	0	0	0	0	0
753	890	483	479	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0
754	891	664	657	72	0	0	3825	8	238	2	0	0	0	0	2788	7	472	4
755	892	664	413	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0
756	893	411	665	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0
757	894	663	662	44	0	0	0	0	578	2	0	0	0	0	612	3	464	4
758	895	479	663	62	0	0	0	0	612	3	0	0	0	0	408	2	0	0
759	896	653	483	93	0	0	0	0	1105	5	0	0	0	0	612	3	436	3
760	897	662	661	74	0	0	0	0	510	3	0	0	0	0	612	3	232	2
761	898	664	665	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0
762	899	665	661	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
763	900	484	482	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0
764	901	660	658	63	0	0	0	0	153	1	0	0	0	0	204	1	116	1
765	902	482	660	93	0	0	0	0	119	1	0	0	0	0	204	1	232	2
766	903	481	623	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0
767	904	236	654	29	0	0	0	0	204	1	0	0	0	0	204	1	408	2
768	905	666	612	70	0	0	0	0	1122	7	1870	1	0	0	1428	7	232	2
769	906	667	243	88	0	0	0	0	1955	9	0	0	0	0	2448	9	952	8
770	907	668	669	129	0	0	816	4	4386	13	0	0	0	0	2822	11	232	2
771	908	236	484	80	0	0	0	0	578	4	0	0	0	0	816	4	0	0
772	909	669	667	189	0	0	0	0	4930	21	0	0	0	0	3672	18	2388	18
773	910	612	654	73	0	0	0	0	459	3	0	0	0	0	612	3	232	2
774	911	243	666	102	0	0	0	0	1479	9	0	0	0	0	2040	10	1068	9
775	912	239	241	69	0	0	0	0	1496	9	0	0	0	0	1632	8	472	4
776	913	670	615	75	0	0	0	0	1207	8	0	0	0	0	1632	8	0	0
777	914	241	670	38	0	0	0	0	510	3	0	0	0	0	612	3	236	2
778	915	670	614	63	0	0	0	0	153	1	0	0	0	0	204	1	0	0
779	916	408	238	76	0	0	1547	13	1377	7	0	0	0	0	1428	7	948	8
780	917	238	239	71	0	0	0	0	1224	8	0	0	0	0	1632	8	0	0
781	918	671	672	79	0	0	0	0	1683	7	0	0	0	0	1836	9	320	2
782	919	672	667	82	0	0	0	0	1377	5	0	0	0	0	1020	5	524	3
783	920	673	672	166	0	0	0	0	3961	21	0	0	0	0	3264	16	1472	11
784	921	674	673	155	0	0	0	0	6083	24	1870	1	0	0	2448	12	1944	15
785	922	673	669	76	0	0	0	0	459	3	0	0	0	0	408	2	232	2
786	923	675	673	77	0	0	0	0	357	2	0	0	0	0	612	3	964	6
787	924	676	675	179	0	0	1530	3	4678	19	0	0	0	0	4250	18	1624	13
788	925	675	671	143	0	0	0	0	5236	18	0	0	0	0	2312	10	1644	12
789	926	246	677	258	0	0	3682	18	5867	33	0	0	0	0	8042	35	0	0
790	927	584	246	214	0	0	3026	18	3499	20	0	0	0	0	3944	16	0	0
791	928	677	611	110	0	0	2550	5	0	0	1020	2	0	0	0	0	0	0
792	929	677	678	34	0	0	1700	4	0	0	0	0	0	0	850	2	0	0
793	930	643	490	263	0	0	4180	19	0	0	3400	2	0	0	2380	5	0	0
794	931	253	87	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0
795	932	128	253	279	3992	29	4067	27	2040	4	2720	7	0	0	7650	18	0	0
796	933	474	517	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
797	934	517	652	86	3983	14	0	0	0	0	1020	2	0	0	680	2	0	0
798	935	476	519	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
799	936	120	258	153	0	0	3479	12	850	2	0	0	0	0	1258	4	0	0
800	937	258	256	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0
801	938	679	680	70	3899	10	0	0	0	0	0	0	0	0	0	0	0	0
802	939	64	679	144	3741	16	0	0	0	0	1530	3	0	0	2040	4	0	0
803	940	679	62	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0
804	941	681	682	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0
805	942	259	683	62	0	0	0	0	323	2	0	0	0	0	408	2	472	4
806	943	563	684	440	0	0	0	0	5718	43	0	0	0	0	5800	42	5248	42
807	944	259	681	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
808	945	685	35	164	4080	8	0	0	3968	22	0	0	0	0	4590	9	0	0
809	946	683	681	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0
810	947	686	687	269	4182	19	0	0	0	0	0	0	0	0	2244	6	0	0
811	948	686	688	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0
812	949	684	32	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
813	951	689	686	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0
814	952	688	690	64	3726	19	0	0	0	0	0	0	0	0	2244	6	0	0
815	953	691	565	252	0	0	0	0	4386	22	0	0	0	0	4488	22	3872	29
816	954	563	565	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0
817	955	683	689	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0
818	956	685	692	176	0	0	2040	4	510	1	0	0	0	0	0	0	0	0
819	957	689	685	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0
820	958	536	691	181	0	0	0	0	1802	11	0	0	0	0	3162	11	952	8
821	959	127	691	82	0	0	0	0	1734	6	0	0	0	0	1224	6	0	0
822	960	554	127	118	0	0	0	0	2397	13	0	0	0	0	1836	9	1064	9
823	961	534	260	53	4080	8	0	0	2074	2	0	0	0	0	1224	3	232	2
824	962	550	556	192	0	0	0	0	4318	13	0	0	0	0	2380	11	232	2
825	963	554	556	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
826	964	691	260	91	0	0	0	0	561	3	0	0	0	0	816	4	232	2
827	965	693	694	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0
828	966	682	693	37	0	0	3060	6	1700	1	0	0	0	0	850	2	0	0
829	967	518	262	144	0	0	1020	2	3516	9	0	0	0	0	2380	5	0	0
830	968	695	693	39	0	0	0	0	1360	4	0	0	0	0	850	2	0	0
831	969	694	684	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0
832	970	682	694	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
833	971	561	695	117	0	0	3060	6	1054	3	0	0	0	0	1224	3	0	0
834	972	262	561	180	0	0	0	0	3774	9	0	0	0	0	748	3	116	1
835	973	314	312	81	0	0	0	0	969	6	0	0	0	0	1224	6	352	3
836	974	562	314	80	0	0	0	0	544	4	0	0	0	0	816	4	232	2
837	975	312	695	288	0	0	4060	44	1802	9	0	0	0	0	9388	32	712	6
838	976	318	127	70	0	0	0	0	153	1	0	0	0	0	204	1	0	0
839	977	318	564	184	0	0	0	0	2482	15	0	0	0	0	3060	15	824	7
840	978	696	119	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0
841	980	53	697	70	1700	4	0	0	0	0	0	0	0	0	544	2	0	0
842	981	697	696	179	1020	2	0	0	0	0	0	0	0	0	0	0	0	0
843	982	698	699	79	0	0	0	0	204	1	0	0	0	0	204	1	116	1
844	983	700	701	68	0	0	0	0	1785	11	0	0	0	0	2040	10	464	4
845	984	702	703	68	0	0	0	0	1275	6	0	0	0	0	1224	6	232	2
846	985	699	704	45	0	0	0	0	425	3	0	0	0	0	612	3	704	6
847	986	530	698	220	0	0	1360	4	5806	49	0	0	0	0	6784	52	2696	22
848	987	702	700	82	0	0	0	0	1003	4	0	0	0	0	1020	5	0	0
849	988	704	702	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0
850	989	705	706	190	0	0	0	0	3332	20	0	0	0	0	3672	18	3220	25
851	990	700	705	65	0	0	0	0	357	2	0	0	0	0	408	2	0	0
852	991	706	570	94	0	0	0	0	408	2	0	0	0	0	204	1	0	0
853	992	707	708	122	0	0	3712	13	0	0	1870	1	0	0	2278	6	0	0
854	993	705	709	77	0	0	0	0	918	6	0	0	0	0	1020	5	1000	7
855	994	709	710	55	0	0	0	0	714	4	0	0	0	0	612	3	0	0
856	995	711	705	74	0	0	0	0	1632	5	0	0	0	0	1088	4	0	0
857	996	708	57	151	1632	8	3715	25	0	0	0	0	1700	1	5388	12	0	0
858	997	57	712	99	0	0	3774	8	0	0	0	0	0	0	1088	4	0	0
859	998	713	707	360	0	0	3421	42	4414	27	1258	4	0	0	8384	40	232	2
860	999	712	322	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0
861	1000	286	713	144	0	0	4319	30	3893	9	0	0	0	0	2822	11	408	2
862	1001	709	714	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0
863	1002	714	715	40	0	0	0	0	153	1	0	0	0	0	0	0	0	0
864	1004	322	716	91	0	0	0	0	357	2	0	0	0	0	408	2	556	4
865	1005	716	711	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0
866	1006	717	711	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0
867	1007	322	717	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0
868	1008	718	712	255	0	0	3770	29	153	1	0	0	0	0	5814	13	232	2
869	1009	712	569	291	0	0	4174	23	3655	19	0	0	0	0	7752	27	1624	13
870	1010	538	718	187	0	0	3858	18	2856	18	0	0	0	0	8160	29	1660	14
871	1011	719	720	79	0	0	0	0	323	2	0	0	0	0	612	3	712	6
872	1012	721	704	92	0	0	0	0	2142	18	0	0	0	0	0	0	0	0
873	1013	720	699	92	0	0	0	0	2380	20	0	0	0	0	0	0	0	0
874	1014	720	721	45	0	0	0	0	425	3	0	0	0	0	408	2	472	4
875	1015	722	568	74	0	0	0	0	204	1	0	0	0	0	204	1	232	2
876	1016	716	717	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0
877	1017	535	719	210	0	0	0	0	4486	39	0	0	0	0	4230	38	3408	28
878	1018	717	722	205	0	0	850	2	4998	24	0	0	0	0	4828	23	3580	28
879	1019	721	716	111	0	0	2550	5	1445	6	0	0	0	0	1836	9	668	5
880	1020	698	723	111	0	0	0	0	1292	10	0	0	0	0	2040	10	352	3
881	1021	324	719	88	0	0	0	0	1020	8	0	0	0	0	1632	8	756	5
882	1022	719	698	90	0	0	0	0	1292	8	0	0	0	0	1632	8	592	5
883	1023	718	324	114	0	0	0	0	2482	18	0	0	0	0	3468	17	1424	12
884	1024	124	724	41	2550	5	0	0	850	2	0	0	0	0	884	3	232	2
885	1025	725	714	255	0	0	3655	30	5950	31	2550	5	0	0	6154	19	1392	11
886	1026	725	726	84	0	0	0	0	2176	9	0	0	0	0	1428	7	0	0
887	1027	724	727	107	0	0	0	0	2210	16	0	0	0	0	3468	17	1000	7
888	1028	326	723	47	0	0	0	0	153	1	0	0	0	0	204	1	0	0
889	1029	727	326	36	0	0	0	0	765	5	0	0	0	0	1428	7	704	6
890	1030	723	725	75	0	0	3264	16	3502	9	0	0	0	0	0	0	0	0
891	1031	706	715	206	0	0	0	0	3672	21	0	0	0	0	4488	22	1860	15
892	1032	722	706	94	0	0	0	0	1054	3	680	2	0	0	884	3	116	1
893	1034	728	511	70	1020	2	0	0	0	0	0	0	0	0	4590	9	0	0
894	1035	500	729	109	0	0	4049	10	1870	1	510	1	0	0	3604	9	0	0
895	1036	730	731	95	0	0	3448	10	1020	2	0	0	0	0	2958	9	0	0
896	1037	732	729	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
897	1038	707	728	89	4080	8	0	0	0	0	0	0	0	0	0	0	0	0
898	1039	731	707	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0
899	1040	732	730	85	0	0	0	0	1020	2	0	0	0	0	322	2	0	0
900	1041	733	734	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0
901	1042	728	735	97	0	0	0	0	510	1	0	0	0	0	0	0	0	0
902	1043	735	734	145	2040	4	0	0	850	2	0	0	0	0	680	2	0	0
903	1044	566	734	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0
904	1046	736	737	86	510	1	3570	7	119	1	0	0	0	0	1360	3	0	0
905	1047	58	736	84	2040	4	3570	7	1020	2	0	0	0	0	1428	4	0	0
906	1048	737	738	25	0	0	3570	13	850	2	0	0	0	0	2720	3	0	0
907	1049	738	735	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0
908	1050	733	567	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0
909	1051	736	733	118	0	0	2856	8	0	0	0	0	0	0	1190	3	0	0
910	1052	285	739	151	0	0	3060	6	1836	5	0	0	0	0	3366	13	472	4
911	1053	739	731	338	0	0	2040	4	5670	33	0	0	0	0	5440	23	2116	15
912	1055	740	741	47	0	0	0	0	0	0	3740	2	0	0	748	3	0	0
913	1057	731	740	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0
914	1058	742	48	229	0	0	3060	6	3935	16	0	0	0	0	5848	12	408	2
915	1060	743	730	336	0	0	510	1	7370	49	0	0	0	0	8942	41	4840	35
916	1061	730	742	56	0	0	1224	6	816	4	1870	1	0	0	1088	4	0	0
917	1062	281	743	140	0	0	1530	3	4064	17	0	0	0	0	3876	15	640	4
918	1063	504	732	177	0	0	4158	25	0	0	0	0	0	0	6698	17	0	0
919	1064	291	504	285	0	0	3605	43	3530	11	0	0	0	0	7352	34	0	0
920	1065	729	330	75	0	0	3570	7	0	0	0	0	0	0	1530	4	0	0
921	1066	330	332	77	0	0	3515	9	0	0	1360	3	0	0	1190	3	0	0
922	1067	332	59	142	0	0	4225	9	4108	14	0	0	0	0	2584	10	0	0
923	1068	547	336	181	0	0	3429	34	2193	10	0	0	0	0	6562	20	0	0
924	1069	744	338	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0
925	1070	336	744	26	0	0	0	0	1870	1	0	0	0	0	0	0	0	0
926	1071	338	532	202	0	0	3428	12	2669	6	0	0	0	0	6800	14	0	0
927	1072	546	745	211	3743	11	0	0	3754	17	510	1	0	0	5338	14	0	0
928	1073	745	533	225	1530	3	4082	19	4507	18	1870	1	0	0	7038	22	408	2
929	1074	745	60	60	1020	2	0	0	0	0	0	0	0	0	544	2	0	0
930	1075	744	339	79	0	0	0	0	0	0	0	0	0	0	1870	4	0	0
931	1076	339	745	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0
932	1077	335	85	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
933	1078	545	335	179	2720	10	3494	18	1700	4	0	0	0	0	4896	14	0	0
934	1079	85	337	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0
935	1080	337	531	201	0	0	3411	29	4223	11	0	0	0	0	5100	15	0	0
936	1081	102	746	74	0	0	0	0	3590	14	0	0	0	0	850	2	0	0
937	1082	102	100	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
938	1083	544	341	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0
939	1084	341	100	70	0	0	3958	16	0	0	0	0	0	0	3876	11	0	0
940	1085	529	97	219	0	0	0	0	0	0	3060	6	3400	2	1020	2	0	0
941	1086	747	748	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0
942	1087	528	747	74	0	0	2550	5	0	0	0	0	0	0	884	3	0	0
943	1088	748	746	74	0	0	1530	3	0	0	0	0	0	0	1530	3	0	0
944	1089	739	713	65	510	1	0	0	510	1	0	0	0	0	748	3	544	2
945	1090	743	739	65	0	0	0	0	1020	2	0	0	0	0	204	1	0	0
946	1091	749	750	195	0	0	3451	19	1870	1	0	0	0	0	3434	12	0	0
947	1092	63	749	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0
948	1093	547	343	82	0	0	3315	10	7610	30	3400	7	0	0	340	1	0	0
949	1094	343	750	75	0	0	0	0	4197	42	6630	13	0	0	0	0	0	0
950	1095	751	752	60	2550	5	0	0	3485	7	0	0	0	0	1972	6	0	0
951	1096	752	183	93	0	0	1530	3	2040	4	0	0	0	0	2278	6	0	0
952	1097	357	514	72	1632	8	0	0	1836	9	0	0	0	0	408	2	0	0
953	1098	514	49	156	0	0	3417	9	4024	26	1802	6	0	0	4080	13	0	0
954	1099	753	751	96	1530	3	0	0	3890	19	340	1	0	0	3230	11	204	1
955	1100	753	178	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0
956	1101	147	349	258	3449	10	2448	9	3509	10	1020	2	0	0	3230	7	0	0
957	1102	349	178	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0
958	1103	752	357	23	0	0	2550	5	0	0	0	0	0	0	0	0	0	0
959	1104	353	754	112	0	0	0	0	4243	14	0	0	0	0	1904	8	0	0
960	1105	755	756	44	0	0	0	0	510	1	0	0	0	0	544	2	0	0
961	1106	94	755	151	0	0	3910	8	4420	11	0	0	0	0	1632	6	0	0
962	1107	755	353	111	0	0	2550	5	510	1	0	0	0	0	1394	4	0	0
963	1108	354	757	112	0	0	1224	6	3910	8	0	0	0	0	2142	6	0	0
964	1109	756	354	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0
965	1110	757	147	77	0	0	450	7	1530	3	0	0	0	0	544	2	0	0
966	1111	758	351	99	612	3	3230	14	0	0	1530	3	0	0	1632	6	0	0
967	1112	758	759	67	0	0	3978	12	0	0	0	0	0	0	1360	3	0	0
968	1113	757	754	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0
969	1114	754	758	40	0	0	2040	4	0	0	0	0	0	0	1088	4	0	0
970	1115	760	178	149	0	0	2040	4	3400	2	1700	1	0	0	544	2	0	0
971	1116	351	760	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0
972	1117	753	356	76	0	0	0	0	204	1	0	0	0	0	0	0	0	0
973	1118	355	761	152	0	0	0	0	2839	15	0	0	0	0	2244	11	1544	13
974	1119	751	355	98	0	0	0	0	4896	14	0	0	0	0	2108	9	668	5
975	1120	762	589	166	0	0	2040	4	4005	15	0	0	0	0	3364	16	728	4
976	1121	397	762	265	0	0	0	0	5012	29	0	0	0	0	4198	21	1748	14
977	1122	763	360	82	0	0	4080	8	1547	5	0	0	0	0	2482	7	0	0
978	1123	360	762	53	0	0	0	0	204	1	0	0	0	0	204	1	204	1
979	1124	595	763	126	0	0	2040	10	1003	3	0	0	0	0	748	3	232	2
980	1125	359	763	77	0	0	425	1	0	0	0	0	0	0	408	2	0	0
981	1126	764	359	74	0	0	4147	14	0	0	1700	1	0	0	4080	13	0	0
982	1127	765	79	26	0	0	714	2	0	0	0	0	0	0	322	2	0	0
983	1128	79	389	62	0	0	1020	2	0	0	0	0	0	0	544	2	0	0
984	1129	470	766	23	0	0	3264	16	0	0	0	0	0	0	1700	4	0	0
985	1130	766	765	35	0	0	1275	3	1020	2	0	0	0	0	1088	4	0	0
986	1131	767	768	52	0	0	0	0	2125	5	0	0	0	0	850	2	0	0
987	1132	373	767	188	0	0	4250	9	4216	13	0	0	0	0	6018	19	0	0
988	1133	768	769	27	0	0	340	1	0	0	0	0	0	0	1190	3	0	0
989	1134	765	368	75	0	0	0	0	2550	5	0	0	0	0	816	4	0	0
990	1135	368	770	92	0	0	0	0	3688	24	0	0	0	0	6052	18	0	0
991	1136	770	767	69	0	0	1836	9	2550	5	0	0	0	0	1020	2	0	0
992	1138	395	770	178	1836	9	3825	8	4930	7	0	0	0	0	4352	15	0	0
993	1139	771	155	94	3060	6	0	0	0	0	0	0	0	0	2040	5	0	0
994	1140	392	771	67	0	0	2720	6	0	0	0	0	0	0	1496	6	0	0
995	1141	771	772	112	0	0	3414	11	0	0	0	0	0	0	2278	6	0	0
996	1142	377	773	101	0	0	1700	7	1224	3	0	0	0	0	1836	6	640	4
997	1143	396	377	97	0	0	1020	2	2448	6	0	0	0	0	1802	6	0	0
998	1144	773	158	127	0	0	1173	4	3791	9	0	0	0	0	1972	9	408	2
999	1145	773	204	97	0	0	2754	9	1020	5	0	0	0	0	408	2	0	0
1000	1146	204	112	111	0	0	1445	10	1700	1	0	0	0	0	408	2	0	0
1001	1147	112	756	139	0	0	816	4	4236	12	0	0	0	0	3910	14	0	0
1002	1148	381	382	56	0	0	4080	8	204	1	714	2	0	0	850	2	0	0
1003	1149	774	267	101	0	0	3060	6	3060	6	0	0	0	0	1700	4	0	0
1004	1150	382	378	83	0	0	2040	4	0	0	0	0	0	0	0	0	0	0
1005	1151	379	378	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1006	1152	36	381	96	0	0	3420	15	0	0	0	0	0	0	3298	12	0	0
1007	1153	379	109	101	0	0	2091	9	578	2	0	0	0	0	1020	5	0	0
1008	1154	109	775	82	0	0	4112	10	2550	5	0	0	0	0	2210	6	0	0
1009	1155	774	775	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1010	1156	146	775	118	3060	6	0	0	1870	4	0	0	0	0	1462	5	0	0
1011	1157	775	776	98	510	1	0	0	884	5	0	0	0	0	1224	6	824	7
1012	1158	776	106	128	0	0	0	0	3196	12	0	0	0	0	2244	11	2456	20
1013	1159	295	777	156	0	0	2040	4	0	0	0	0	0	0	3264	8	0	0
1014	1160	97	746	73	0	0	0	0	0	0	1700	1	0	0	0	0	0	0
1015	1161	777	746	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1016	1162	502	778	78	0	0	3060	6	0	0	1020	2	0	0	510	1	0	0
1017	1163	777	101	73	0	0	0	0	6338	21	0	0	0	0	2890	6	0	0
1018	1164	779	777	74	0	0	1020	2	0	0	0	0	0	0	4420	9	0	0
1019	1165	778	779	73	0	0	510	1	0	0	0	0	0	0	1870	4	0	0
1020	1166	289	779	165	0	0	1020	2	612	3	2380	5	0	0	1530	3	0	0
1021	1167	779	748	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1022	1168	292	778	176	0	0	4054	20	0	0	3400	2	0	0	2380	6	0	0
1023	1169	778	747	109	0	0	2040	4	4080	8	2805	1	0	0	1240	5	0	0
1024	1170	776	774	141	2890	6	4247	17	510	1	1700	1	0	0	3910	15	340	1
1025	1171	774	780	63	0	0	3774	8	1360	3	0	0	0	0	1904	8	0	0
1026	1172	420	781	66	0	0	0	0	714	2	0	0	0	0	408	2	624	2
1027	1173	781	782	51	0	0	0	0	816	5	0	0	0	0	1020	5	676	5
1028	1174	37	420	111	0	0	1530	3	2550	7	1700	1	0	0	1632	5	472	4
1029	1175	781	441	21	0	0	0	0	918	3	0	0	0	0	408	2	640	4
1030	1176	441	279	88	0	0	0	0	3502	11	0	0	0	0	2040	8	880	6
1031	1177	783	278	99	1275	3	1870	4	2754	6	0	0	0	0	1292	5	0	0
1032	1178	172	783	201	0	0	510	1	5414	19	0	0	0	0	2974	15	2472	14
1033	1179	421	307	83	1020	2	0	0	2720	6	0	0	0	0	2244	6	0	0
1034	1180	783	421	125	3485	11	3715	23	918	3	0	0	0	0	5576	16	0	0
